date,sst_atlantic_f,sst_pacific_f,sst_gulf_f,sst_atlantic_anom,sst_pacific_anom,sst_gulf_anom,data_source,quality_flag
1995-08-18,76.3496,70.9337,85.9098,-0.3801,-1.7355,0.2257,NOAA_NCEI_OISST_V2.1,1
1995-08-19,76.3730,70.9393,85.9390,-0.3397,-1.7343,0.2602,NOAA_NCEI_OISST_V2.1,1
1995-08-20,76.3963,70.9448,85.9681,-0.2993,-1.7330,0.2947,NOAA_NCEI_OISST_V2.1,1
1995-08-21,76.4197,70.9503,85.9973,-0.2588,-1.7318,0.3291,NOAA_NCEI_OISST_V2.1,1
1995-08-22,76.4430,70.9559,86.0264,-0.2184,-1.7305,0.3636,NOAA_NCEI_OISST_V2.1,1
1995-08-23,76.4664,70.9614,86.0556,-0.1780,-1.7293,0.3981,NOAA_NCEI_OISST_V2.1,1
1995-08-24,76.4897,70.9670,86.0847,-0.1375,-1.7280,0.4326,NOAA_NCEI_OISST_V2.1,1
1995-08-25,76.5131,70.9725,86.1139,-0.0971,-1.7268,0.4671,NOAA_NCEI_OISST_V2.1,1
1995-08-26,76.5365,70.9781,86.1431,-0.0567,-1.7255,0.5015,NOAA_NCEI_OISST_V2.1,1
1995-08-27,76.5598,70.9837,86.1722,-0.0163,-1.7243,0.5360,NOAA_NCEI_OISST_V2.1,1
1995-08-28,76.5832,70.9892,86.2014,0.0242,-1.7230,0.5705,NOAA_NCEI_OISST_V2.1,1
1995-08-29,76.6065,70.9948,86.2305,0.0646,-1.7218,0.6050,NOAA_NCEI_OISST_V2.1,1
1995-08-30,76.6299,71.0003,86.2597,0.1050,-1.7206,0.6395,NOAA_NCEI_OISST_V2.1,1
1995-08-31,76.6532,71.0059,86.2888,0.1455,-1.7193,0.6739,NOAA_NCEI_OISST_V2.1,1
1995-09-01,76.6766,71.0114,86.3180,0.1859,-1.7181,0.7084,NOAA_NCEI_OISST_V2.1,1
1995-09-02,76.5317,70.9984,86.1662,0.1594,-1.6919,0.6619,NOAA_NCEI_OISST_V2.1,1
1995-09-03,76.3867,70.9854,86.0144,0.1435,-1.6515,0.6252,NOAA_NCEI_OISST_V2.1,1
1995-09-04,76.2418,70.9724,85.8626,0.1276,-1.6111,0.5885,NOAA_NCEI_OISST_V2.1,1
1995-09-05,76.0969,70.9594,85.7108,0.1117,-1.5707,0.5519,NOAA_NCEI_OISST_V2.1,1
1995-09-06,75.9520,70.9464,85.5590,0.0958,-1.5303,0.5152,NOAA_NCEI_OISST_V2.1,1
1995-09-07,75.8070,70.9334,85.4072,0.0799,-1.4899,0.4785,NOAA_NCEI_OISST_V2.1,1
1995-09-08,75.6621,70.9204,85.2554,0.0640,-1.4495,0.4418,NOAA_NCEI_OISST_V2.1,1
1995-09-09,75.5172,70.9075,85.1037,0.0481,-1.4091,0.4051,NOAA_NCEI_OISST_V2.1,1
1995-09-10,75.3722,70.8945,84.9519,0.0322,-1.3687,0.3684,NOAA_NCEI_OISST_V2.1,1
1995-09-11,75.2273,70.8815,84.8001,0.0163,-1.3283,0.3318,NOAA_NCEI_OISST_V2.1,1
1995-09-12,75.0824,70.8685,84.6483,0.0004,-1.2879,0.2951,NOAA_NCEI_OISST_V2.1,1
1995-09-13,74.9374,70.8555,84.4965,-0.0155,-1.2476,0.2584,NOAA_NCEI_OISST_V2.1,1
1995-09-14,74.7925,70.8425,84.3447,-0.0314,-1.2072,0.2217,NOAA_NCEI_OISST_V2.1,1
1995-09-15,74.6476,70.8295,84.1929,-0.0473,-1.1668,0.1850,NOAA_NCEI_OISST_V2.1,1
1995-09-16,74.5027,70.8165,84.0411,-0.0632,-1.1264,0.1483,NOAA_NCEI_OISST_V2.1,1
1995-09-17,74.3577,70.8035,83.8893,-0.0791,-1.0860,0.1117,NOAA_NCEI_OISST_V2.1,1
1995-09-18,74.2128,70.7905,83.7375,-0.0950,-1.0456,0.0750,NOAA_NCEI_OISST_V2.1,1
1995-09-19,74.0679,70.7775,83.5857,-0.1109,-1.0052,0.0383,NOAA_NCEI_OISST_V2.1,1
1995-09-20,73.9229,70.7645,83.4339,-0.1269,-0.9648,0.0016,NOAA_NCEI_OISST_V2.1,1
1995-09-21,73.7780,70.7515,83.2821,-0.1428,-0.9244,-0.0351,NOAA_NCEI_OISST_V2.1,1
1995-09-22,73.6331,70.7385,83.1303,-0.1587,-0.8840,-0.0718,NOAA_NCEI_OISST_V2.1,1
1995-09-23,73.4881,70.7256,82.9785,-0.1746,-0.8436,-0.1085,NOAA_NCEI_OISST_V2.1,1
1995-09-24,73.3432,70.7126,82.8267,-0.1905,-0.8032,-0.1451,NOAA_NCEI_OISST_V2.1,1
1995-09-25,73.1983,70.6996,82.6750,-0.2064,-0.7628,-0.1818,NOAA_NCEI_OISST_V2.1,1
1995-09-26,73.0534,70.6866,82.5232,-0.2223,-0.7224,-0.2185,NOAA_NCEI_OISST_V2.1,1
1995-09-27,72.9084,70.6736,82.3714,-0.2382,-0.6820,-0.2552,NOAA_NCEI_OISST_V2.1,1
1995-09-28,72.7635,70.6606,82.2196,-0.2541,-0.6416,-0.2919,NOAA_NCEI_OISST_V2.1,1
1995-09-29,72.6186,70.6476,82.0678,-0.2700,-0.6012,-0.3286,NOAA_NCEI_OISST_V2.1,1
1995-09-30,72.4736,70.6346,81.9160,-0.2859,-0.5608,-0.3652,NOAA_NCEI_OISST_V2.1,1
1995-10-01,72.3287,70.6216,81.7642,-0.3018,-0.5204,-0.4019,NOAA_NCEI_OISST_V2.1,1
1995-10-02,72.2192,70.5015,81.6919,-0.2846,-0.5232,-0.3887,NOAA_NCEI_OISST_V2.1,1
1995-10-03,72.1097,70.3814,81.6196,-0.2799,-0.5147,-0.3744,NOAA_NCEI_OISST_V2.1,1
1995-10-04,72.0002,70.2614,81.5473,-0.2752,-0.5062,-0.3601,NOAA_NCEI_OISST_V2.1,1
1995-10-05,71.8907,70.1413,81.4750,-0.2706,-0.4977,-0.3458,NOAA_NCEI_OISST_V2.1,1
1995-10-06,71.7812,70.0212,81.4027,-0.2659,-0.4892,-0.3315,NOAA_NCEI_OISST_V2.1,1
1995-10-07,71.6717,69.9011,81.3304,-0.2613,-0.4807,-0.3172,NOAA_NCEI_OISST_V2.1,1
1995-10-08,71.5622,69.7810,81.2581,-0.2566,-0.4723,-0.3029,NOAA_NCEI_OISST_V2.1,1
1995-10-09,71.4527,69.6609,81.1858,-0.2519,-0.4638,-0.2886,NOAA_NCEI_OISST_V2.1,1
1995-10-10,71.3432,69.5409,81.1135,-0.2473,-0.4553,-0.2743,NOAA_NCEI_OISST_V2.1,1
1995-10-11,71.2337,69.4208,81.0412,-0.2426,-0.4468,-0.2599,NOAA_NCEI_OISST_V2.1,1
1995-10-12,71.1242,69.3007,80.9689,-0.2380,-0.4383,-0.2456,NOAA_NCEI_OISST_V2.1,1
1995-10-13,71.0147,69.1806,80.8966,-0.2333,-0.4298,-0.2313,NOAA_NCEI_OISST_V2.1,1
1995-10-14,70.9052,69.0605,80.8243,-0.2286,-0.4213,-0.2170,NOAA_NCEI_OISST_V2.1,1
1995-10-15,70.7957,68.9404,80.7520,-0.2240,-0.4128,-0.2027,NOAA_NCEI_OISST_V2.1,1
1995-10-16,70.6862,68.8204,80.6797,-0.2193,-0.4044,-0.1884,NOAA_NCEI_OISST_V2.1,1
1995-10-17,70.5767,68.7003,80.6075,-0.2147,-0.3959,-0.1741,NOAA_NCEI_OISST_V2.1,1
1995-10-18,70.4672,68.5802,80.5352,-0.2100,-0.3874,-0.1598,NOAA_NCEI_OISST_V2.1,1
1995-10-19,70.3577,68.4601,80.4629,-0.2053,-0.3789,-0.1455,NOAA_NCEI_OISST_V2.1,1
1995-10-20,70.2482,68.3400,80.3906,-0.2007,-0.3704,-0.1312,NOAA_NCEI_OISST_V2.1,1
1995-10-21,70.1387,68.2199,80.3183,-0.1960,-0.3619,-0.1169,NOAA_NCEI_OISST_V2.1,1
1995-10-22,70.0292,68.0998,80.2460,-0.1914,-0.3534,-0.1026,NOAA_NCEI_OISST_V2.1,1
1995-10-23,69.9197,67.9798,80.1737,-0.1867,-0.3450,-0.0883,NOAA_NCEI_OISST_V2.1,1
1995-10-24,69.8102,67.8597,80.1014,-0.1820,-0.3365,-0.0739,NOAA_NCEI_OISST_V2.1,1
1995-10-25,69.7007,67.7396,80.0291,-0.1774,-0.3280,-0.0596,NOAA_NCEI_OISST_V2.1,1
1995-10-26,69.5912,67.6195,79.9568,-0.1727,-0.3195,-0.0453,NOAA_NCEI_OISST_V2.1,1
1995-10-27,69.4817,67.4994,79.8845,-0.1681,-0.3110,-0.0310,NOAA_NCEI_OISST_V2.1,1
1995-10-28,69.3722,67.3793,79.8122,-0.1634,-0.3025,-0.0167,NOAA_NCEI_OISST_V2.1,1
1995-10-29,69.2627,67.2592,79.7399,-0.1588,-0.2940,-0.0024,NOAA_NCEI_OISST_V2.1,1
1995-10-30,69.1532,67.1392,79.6676,-0.1541,-0.2856,0.0119,NOAA_NCEI_OISST_V2.1,1
1995-10-31,69.0437,67.0191,79.5953,-0.1494,-0.2771,0.0262,NOAA_NCEI_OISST_V2.1,1
1995-11-01,68.9342,66.8990,79.5230,-0.1448,-0.2686,0.0405,NOAA_NCEI_OISST_V2.1,1
1995-11-02,68.7713,66.7662,79.4184,-0.1886,-0.2609,0.0292,NOAA_NCEI_OISST_V2.1,1
1995-11-03,68.6085,66.6333,79.3138,-0.2232,-0.2579,0.0184,NOAA_NCEI_OISST_V2.1,1
1995-11-04,68.4456,66.5005,79.2092,-0.2577,-0.2548,0.0076,NOAA_NCEI_OISST_V2.1,1
1995-11-05,68.2828,66.3676,79.1046,-0.2922,-0.2518,-0.0032,NOAA_NCEI_OISST_V2.1,1
1995-11-06,68.1199,66.2348,79.0000,-0.3267,-0.2488,-0.0140,NOAA_NCEI_OISST_V2.1,1
1995-11-07,67.9571,66.1019,78.8954,-0.3613,-0.2458,-0.0248,NOAA_NCEI_OISST_V2.1,1
1995-11-08,67.7943,65.9691,78.7908,-0.3958,-0.2427,-0.0356,NOAA_NCEI_OISST_V2.1,1
1995-11-09,67.6314,65.8362,78.6862,-0.4303,-0.2397,-0.0464,NOAA_NCEI_OISST_V2.1,1
1995-11-10,67.4686,65.7034,78.5816,-0.4648,-0.2367,-0.0572,NOAA_NCEI_OISST_V2.1,1
1995-11-11,67.3057,65.5705,78.4770,-0.4994,-0.2337,-0.0680,NOAA_NCEI_OISST_V2.1,1
1995-11-12,67.1429,65.4377,78.3724,-0.5339,-0.2306,-0.0788,NOAA_NCEI_OISST_V2.1,1
1995-11-13,66.9800,65.3048,78.2678,-0.5684,-0.2276,-0.0896,NOAA_NCEI_OISST_V2.1,1
1995-11-14,66.8172,65.1720,78.1632,-0.6029,-0.2246,-0.1004,NOAA_NCEI_OISST_V2.1,1
1995-11-15,66.6543,65.0391,78.0586,-0.6374,-0.2216,-0.1112,NOAA_NCEI_OISST_V2.1,1
1995-11-16,66.4915,64.9063,77.9540,-0.6720,-0.2186,-0.1220,NOAA_NCEI_OISST_V2.1,1
1995-11-17,66.3286,64.7734,77.8494,-0.7065,-0.2155,-0.1328,NOAA_NCEI_OISST_V2.1,1
1995-11-18,66.1658,64.6406,77.7449,-0.7410,-0.2125,-0.1436,NOAA_NCEI_OISST_V2.1,1
1995-11-19,66.0029,64.5077,77.6403,-0.7755,-0.2095,-0.1544,NOAA_NCEI_OISST_V2.1,1
1995-11-20,65.8401,64.3749,77.5357,-0.8101,-0.2065,-0.1652,NOAA_NCEI_OISST_V2.1,1
1995-11-21,65.6772,64.2420,77.4311,-0.8446,-0.2034,-0.1760,NOAA_NCEI_OISST_V2.1,1
1995-11-22,65.5144,64.1092,77.3265,-0.8791,-0.2004,-0.1868,NOAA_NCEI_OISST_V2.1,1
1995-11-23,65.3515,63.9763,77.2219,-0.9136,-0.1974,-0.1976,NOAA_NCEI_OISST_V2.1,1
1995-11-24,65.1887,63.8435,77.1173,-0.9482,-0.1944,-0.2084,NOAA_NCEI_OISST_V2.1,1
1995-11-25,65.0258,63.7106,77.0127,-0.9827,-0.1914,-0.2192,NOAA_NCEI_OISST_V2.1,1
1995-11-26,64.8630,63.5778,76.9081,-1.0172,-0.1883,-0.2300,NOAA_NCEI_OISST_V2.1,1
1995-11-27,64.7001,63.4449,76.8035,-1.0517,-0.1853,-0.2408,NOAA_NCEI_OISST_V2.1,1
1995-11-28,64.5373,63.3121,76.6989,-1.0862,-0.1823,-0.2516,NOAA_NCEI_OISST_V2.1,1
1995-11-29,64.3744,63.1792,76.5943,-1.1208,-0.1793,-0.2624,NOAA_NCEI_OISST_V2.1,1
1995-11-30,64.2116,63.0464,76.4897,-1.1553,-0.1762,-0.2732,NOAA_NCEI_OISST_V2.1,1
1995-12-01,64.0487,62.9135,76.3851,-1.1898,-0.1732,-0.2840,NOAA_NCEI_OISST_V2.1,1
1995-12-02,63.9796,62.8275,76.2498,-1.1726,-0.1710,-0.3118,NOAA_NCEI_OISST_V2.1,1
1995-12-03,63.9105,62.7415,76.1145,-1.1533,-0.1725,-0.3483,NOAA_NCEI_OISST_V2.1,1
1995-12-04,63.8414,62.6555,75.9792,-1.1339,-0.1740,-0.3849,NOAA_NCEI_OISST_V2.1,1
1995-12-05,63.7722,62.5695,75.8439,-1.1145,-0.1755,-0.4214,NOAA_NCEI_OISST_V2.1,1
1995-12-06,63.7031,62.4835,75.7085,-1.0951,-0.1770,-0.4580,NOAA_NCEI_OISST_V2.1,1
1995-12-07,63.6340,62.3975,75.5732,-1.0757,-0.1785,-0.4946,NOAA_NCEI_OISST_V2.1,1
1995-12-08,63.5649,62.3115,75.4379,-1.0563,-0.1800,-0.5311,NOAA_NCEI_OISST_V2.1,1
1995-12-09,63.4958,62.2255,75.3026,-1.0369,-0.1815,-0.5677,NOAA_NCEI_OISST_V2.1,1
1995-12-10,63.4267,62.1395,75.1673,-1.0175,-0.1830,-0.6043,NOAA_NCEI_OISST_V2.1,1
1995-12-11,63.3576,62.0534,75.0320,-0.9981,-0.1845,-0.6408,NOAA_NCEI_OISST_V2.1,1
1995-12-12,63.2884,61.9674,74.8967,-0.9787,-0.1860,-0.6774,NOAA_NCEI_OISST_V2.1,1
1995-12-13,63.2193,61.8814,74.7614,-0.9593,-0.1875,-0.7140,NOAA_NCEI_OISST_V2.1,1
1995-12-14,63.1502,61.7954,74.6261,-0.9399,-0.1890,-0.7505,NOAA_NCEI_OISST_V2.1,1
1995-12-15,63.0811,61.7094,74.4908,-0.9205,-0.1905,-0.7871,NOAA_NCEI_OISST_V2.1,1
1995-12-16,63.0120,61.6234,74.3555,-0.9011,-0.1920,-0.8237,NOAA_NCEI_OISST_V2.1,1
1995-12-17,62.9429,61.5374,74.2202,-0.8817,-0.1935,-0.8602,NOAA_NCEI_OISST_V2.1,1
1995-12-18,62.8737,61.4514,74.0848,-0.8623,-0.1950,-0.8968,NOAA_NCEI_OISST_V2.1,1
1995-12-19,62.8046,61.3654,73.9495,-0.8429,-0.1965,-0.9333,NOAA_NCEI_OISST_V2.1,1
1995-12-20,62.7355,61.2794,73.8142,-0.8235,-0.1980,-0.9699,NOAA_NCEI_OISST_V2.1,1
1995-12-21,62.6664,61.1933,73.6789,-0.8041,-0.1995,-1.0065,NOAA_NCEI_OISST_V2.1,1
1995-12-22,62.5973,61.1073,73.5436,-0.7847,-0.2010,-1.0430,NOAA_NCEI_OISST_V2.1,1
1995-12-23,62.5282,61.0213,73.4083,-0.7654,-0.2025,-1.0796,NOAA_NCEI_OISST_V2.1,1
1995-12-24,62.4591,60.9353,73.2730,-0.7460,-0.2040,-1.1162,NOAA_NCEI_OISST_V2.1,1
1995-12-25,62.3899,60.8493,73.1377,-0.7266,-0.2055,-1.1527,NOAA_NCEI_OISST_V2.1,1
1995-12-26,62.3208,60.7633,73.0024,-0.7072,-0.2070,-1.1893,NOAA_NCEI_OISST_V2.1,1
1995-12-27,62.2517,60.6773,72.8671,-0.6878,-0.2085,-1.2259,NOAA_NCEI_OISST_V2.1,1
1995-12-28,62.1826,60.5913,72.7318,-0.6684,-0.2100,-1.2624,NOAA_NCEI_OISST_V2.1,1
1995-12-29,62.1135,60.5053,72.5964,-0.6490,-0.2115,-1.2990,NOAA_NCEI_OISST_V2.1,1
1995-12-30,62.0444,60.4192,72.4611,-0.6296,-0.2130,-1.3356,NOAA_NCEI_OISST_V2.1,1
1995-12-31,61.9752,60.3332,72.3258,-0.6102,-0.2145,-1.3721,NOAA_NCEI_OISST_V2.1,1
1996-01-01,61.9061,60.2472,72.1905,-0.6258,-0.1325,-1.3853,NOAA_NCEI_OISST_V2.1,1
1996-01-02,61.9929,60.1716,72.1980,-0.5577,-0.1477,-1.3673,NOAA_NCEI_OISST_V2.1,1
1996-01-03,62.0796,60.0959,72.2055,-0.4895,-0.1629,-1.3492,NOAA_NCEI_OISST_V2.1,1
1996-01-04,62.1663,60.0202,72.2130,-0.4213,-0.1781,-1.3312,NOAA_NCEI_OISST_V2.1,1
1996-01-05,62.2531,59.9445,72.2204,-0.3532,-0.1933,-1.3132,NOAA_NCEI_OISST_V2.1,1
1996-01-06,62.3398,59.8689,72.2279,-0.2850,-0.2085,-1.2951,NOAA_NCEI_OISST_V2.1,1
1996-01-07,62.4265,59.7932,72.2354,-0.2168,-0.2237,-1.2771,NOAA_NCEI_OISST_V2.1,1
1996-01-08,62.5133,59.7175,72.2429,-0.1487,-0.2389,-1.2590,NOAA_NCEI_OISST_V2.1,1
1996-01-09,62.6000,59.6418,72.2504,-0.0805,-0.2541,-1.2410,NOAA_NCEI_OISST_V2.1,1
1996-01-10,62.6867,59.5662,72.2578,-0.0123,-0.2693,-1.2229,NOAA_NCEI_OISST_V2.1,1
1996-01-11,62.7735,59.4905,72.2653,0.0558,-0.2846,-1.2049,NOAA_NCEI_OISST_V2.1,1
1996-01-12,62.8602,59.4148,72.2728,0.1240,-0.2998,-1.1869,NOAA_NCEI_OISST_V2.1,1
1996-01-13,62.9469,59.3392,72.2803,0.1922,-0.3150,-1.1688,NOAA_NCEI_OISST_V2.1,1
1996-01-14,63.0337,59.2635,72.2878,0.2603,-0.3302,-1.1508,NOAA_NCEI_OISST_V2.1,1
1996-01-15,63.1204,59.1878,72.2952,0.3285,-0.3454,-1.1327,NOAA_NCEI_OISST_V2.1,1
1996-01-16,63.2071,59.1121,72.3027,0.3967,-0.3606,-1.1147,NOAA_NCEI_OISST_V2.1,1
1996-01-17,63.2939,59.0365,72.3102,0.4648,-0.3758,-1.0967,NOAA_NCEI_OISST_V2.1,1
1996-01-18,63.3806,58.9608,72.3177,0.5330,-0.3910,-1.0786,NOAA_NCEI_OISST_V2.1,1
1996-01-19,63.4673,58.8851,72.3252,0.6012,-0.4062,-1.0606,NOAA_NCEI_OISST_V2.1,1
1996-01-20,63.5541,58.8094,72.3326,0.6693,-0.4214,-1.0425,NOAA_NCEI_OISST_V2.1,1
1996-01-21,63.6408,58.7338,72.3401,0.7375,-0.4366,-1.0245,NOAA_NCEI_OISST_V2.1,1
1996-01-22,63.7276,58.6581,72.3476,0.8057,-0.4519,-1.0065,NOAA_NCEI_OISST_V2.1,1
1996-01-23,63.8143,58.5824,72.3551,0.8738,-0.4671,-0.9884,NOAA_NCEI_OISST_V2.1,1
1996-01-24,63.9010,58.5068,72.3626,0.9420,-0.4823,-0.9704,NOAA_NCEI_OISST_V2.1,1
1996-01-25,63.9878,58.4311,72.3700,1.0102,-0.4975,-0.9523,NOAA_NCEI_OISST_V2.1,1
1996-01-26,64.0745,58.3554,72.3775,1.0784,-0.5127,-0.9343,NOAA_NCEI_OISST_V2.1,1
1996-01-27,64.1612,58.2797,72.3850,1.1465,-0.5279,-0.9163,NOAA_NCEI_OISST_V2.1,1
1996-01-28,64.2480,58.2041,72.3925,1.2147,-0.5431,-0.8982,NOAA_NCEI_OISST_V2.1,1
1996-01-29,64.3347,58.1284,72.4000,1.2829,-0.5583,-0.8802,NOAA_NCEI_OISST_V2.1,1
1996-01-30,64.4214,58.0527,72.4074,1.3510,-0.5735,-0.8621,NOAA_NCEI_OISST_V2.1,1
1996-01-31,64.5082,57.9771,72.4149,1.4192,-0.5887,-0.8441,NOAA_NCEI_OISST_V2.1,1
1996-02-01,64.5949,57.9014,72.4224,1.4874,-0.6039,-0.8261,NOAA_NCEI_OISST_V2.1,1
1996-02-02,64.5661,57.8886,72.4653,1.4651,-0.6000,-0.8140,NOAA_NCEI_OISST_V2.1,1
1996-02-03,64.5374,57.8759,72.5082,1.4429,-0.5962,-0.8019,NOAA_NCEI_OISST_V2.1,1
1996-02-04,64.5086,57.8632,72.5511,1.4206,-0.5923,-0.7898,NOAA_NCEI_OISST_V2.1,1
1996-02-05,64.4798,57.8504,72.5940,1.3984,-0.5884,-0.7777,NOAA_NCEI_OISST_V2.1,1
1996-02-06,64.4511,57.8377,72.6369,1.3762,-0.5845,-0.7656,NOAA_NCEI_OISST_V2.1,1
1996-02-07,64.4223,57.8250,72.6798,1.3539,-0.5806,-0.7535,NOAA_NCEI_OISST_V2.1,1
1996-02-08,64.3935,57.8122,72.7227,1.3317,-0.5767,-0.7414,NOAA_NCEI_OISST_V2.1,1
1996-02-09,64.3648,57.7995,72.7656,1.3095,-0.5728,-0.7293,NOAA_NCEI_OISST_V2.1,1
1996-02-10,64.3360,57.7868,72.8085,1.2872,-0.5689,-0.7172,NOAA_NCEI_OISST_V2.1,1
1996-02-11,64.3072,57.7741,72.8514,1.2650,-0.5650,-0.7051,NOAA_NCEI_OISST_V2.1,1
1996-02-12,64.2785,57.7613,72.8943,1.2427,-0.5611,-0.6930,NOAA_NCEI_OISST_V2.1,1
1996-02-13,64.2497,57.7486,72.9372,1.2205,-0.5572,-0.6809,NOAA_NCEI_OISST_V2.1,1
1996-02-14,64.2209,57.7359,72.9801,1.1983,-0.5533,-0.6688,NOAA_NCEI_OISST_V2.1,1
1996-02-15,64.1922,57.7231,73.0230,1.1760,-0.5494,-0.6567,NOAA_NCEI_OISST_V2.1,1
1996-02-16,64.1634,57.7104,73.0659,1.1538,-0.5455,-0.6446,NOAA_NCEI_OISST_V2.1,1
1996-02-17,64.1347,57.6977,73.1088,1.1316,-0.5416,-0.6325,NOAA_NCEI_OISST_V2.1,1
1996-02-18,64.1059,57.6849,73.1517,1.1093,-0.5377,-0.6204,NOAA_NCEI_OISST_V2.1,1
1996-02-19,64.0771,57.6722,73.1946,1.0871,-0.5338,-0.6083,NOAA_NCEI_OISST_V2.1,1
1996-02-20,64.0484,57.6595,73.2375,1.0648,-0.5299,-0.5962,NOAA_NCEI_OISST_V2.1,1
1996-02-21,64.0196,57.6467,73.2804,1.0426,-0.5260,-0.5841,NOAA_NCEI_OISST_V2.1,1
1996-02-22,63.9908,57.6340,73.3233,1.0204,-0.5221,-0.5720,NOAA_NCEI_OISST_V2.1,1
1996-02-23,63.9621,57.6213,73.3662,0.9981,-0.5182,-0.5599,NOAA_NCEI_OISST_V2.1,1
1996-02-24,63.9333,57.6085,73.4091,0.9759,-0.5143,-0.5478,NOAA_NCEI_OISST_V2.1,1
1996-02-25,63.9045,57.5958,73.4520,0.9537,-0.5104,-0.5357,NOAA_NCEI_OISST_V2.1,1
1996-02-26,63.8758,57.5831,73.4949,0.9314,-0.5065,-0.5236,NOAA_NCEI_OISST_V2.1,1
1996-02-27,63.8470,57.5703,73.5378,0.9092,-0.5026,-0.5115,NOAA_NCEI_OISST_V2.1,1
1996-02-28,63.8182,57.5576,73.5807,0.8869,-0.4987,-0.4994,NOAA_NCEI_OISST_V2.1,1
1996-02-29,63.7895,57.5449,73.6236,0.8647,-0.4948,-0.4873,NOAA_NCEI_OISST_V2.1,1
1996-03-01,63.7607,57.5321,73.6665,0.8332,-0.5137,-0.4875,NOAA_NCEI_OISST_V2.1,1
1996-03-02,63.6802,57.5071,73.6913,0.7779,-0.5431,-0.5028,NOAA_NCEI_OISST_V2.1,1
1996-03-03,63.5998,57.4821,73.7161,0.7226,-0.5725,-0.5181,NOAA_NCEI_OISST_V2.1,1
1996-03-04,63.5193,57.4571,73.7408,0.6672,-0.6019,-0.5334,NOAA_NCEI_OISST_V2.1,1
1996-03-05,63.4388,57.4321,73.7656,0.6119,-0.6313,-0.5486,NOAA_NCEI_OISST_V2.1,1
1996-03-06,63.3584,57.4070,73.7904,0.5566,-0.6607,-0.5639,NOAA_NCEI_OISST_V2.1,1
1996-03-07,63.2779,57.3820,73.8151,0.5013,-0.6901,-0.5792,NOAA_NCEI_OISST_V2.1,1
1996-03-08,63.1974,57.3570,73.8399,0.4460,-0.7195,-0.5944,NOAA_NCEI_OISST_V2.1,1
1996-03-09,63.1170,57.3320,73.8647,0.3906,-0.7488,-0.6097,NOAA_NCEI_OISST_V2.1,1
1996-03-10,63.0365,57.3070,73.8895,0.3353,-0.7782,-0.6250,NOAA_NCEI_OISST_V2.1,1
1996-03-11,62.9560,57.2820,73.9142,0.2800,-0.8076,-0.6402,NOAA_NCEI_OISST_V2.1,1
1996-03-12,62.8756,57.2569,73.9390,0.2247,-0.8370,-0.6555,NOAA_NCEI_OISST_V2.1,1
1996-03-13,62.7951,57.2319,73.9638,0.1694,-0.8664,-0.6708,NOAA_NCEI_OISST_V2.1,1
1996-03-14,62.7146,57.2069,73.9885,0.1140,-0.8958,-0.6861,NOAA_NCEI_OISST_V2.1,1
1996-03-15,62.6342,57.1819,74.0133,0.0587,-0.9252,-0.7013,NOAA_NCEI_OISST_V2.1,1
1996-03-16,62.5537,57.1569,74.0381,0.0034,-0.9545,-0.7166,NOAA_NCEI_OISST_V2.1,1
1996-03-17,62.4732,57.1319,74.0628,-0.0519,-0.9839,-0.7319,NOAA_NCEI_OISST_V2.1,1
1996-03-18,62.3927,57.1068,74.0876,-0.1072,-1.0133,-0.7471,NOAA_NCEI_OISST_V2.1,1
1996-03-19,62.3123,57.0818,74.1124,-0.1626,-1.0427,-0.7624,NOAA_NCEI_OISST_V2.1,1
1996-03-20,62.2318,57.0568,74.1372,-0.2179,-1.0721,-0.7777,NOAA_NCEI_OISST_V2.1,1
1996-03-21,62.1513,57.0318,74.1619,-0.2732,-1.1015,-0.7930,NOAA_NCEI_OISST_V2.1,1
1996-03-22,62.0709,57.0068,74.1867,-0.3285,-1.1309,-0.8082,NOAA_NCEI_OISST_V2.1,1
1996-03-23,61.9904,56.9818,74.2115,-0.3838,-1.1603,-0.8235,NOAA_NCEI_OISST_V2.1,1
1996-03-24,61.9099,56.9567,74.2362,-0.4392,-1.1896,-0.8388,NOAA_NCEI_OISST_V2.1,1
1996-03-25,61.8295,56.9317,74.2610,-0.4945,-1.2190,-0.8540,NOAA_NCEI_OISST_V2.1,1
1996-03-26,61.7490,56.9067,74.2858,-0.5498,-1.2484,-0.8693,NOAA_NCEI_OISST_V2.1,1
1996-03-27,61.6685,56.8817,74.3105,-0.6051,-1.2778,-0.8846,NOAA_NCEI_OISST_V2.1,1
1996-03-28,61.5881,56.8567,74.3353,-0.6604,-1.3072,-0.8998,NOAA_NCEI_OISST_V2.1,1
1996-03-29,61.5076,56.8316,74.3601,-0.7158,-1.3366,-0.9151,NOAA_NCEI_OISST_V2.1,1
1996-03-30,61.4271,56.8066,74.3849,-0.7711,-1.3660,-0.9304,NOAA_NCEI_OISST_V2.1,1
1996-03-31,61.3467,56.7816,74.4096,-0.8264,-1.3954,-0.9457,NOAA_NCEI_OISST_V2.1,1
1996-04-01,61.2662,56.7566,74.4344,-0.9035,-1.4484,-0.9818,NOAA_NCEI_OISST_V2.1,1
1996-04-02,61.3968,56.8626,74.5851,-0.8701,-1.4399,-0.9553,NOAA_NCEI_OISST_V2.1,1
1996-04-03,61.5274,56.9687,74.7359,-0.8368,-1.4313,-0.9287,NOAA_NCEI_OISST_V2.1,1
