date,enso_nino34,pdo_index,nao_index,enso_phase
1996-06-26,1.636,0.757,-1.081,El_Nino
1996-06-27,1.618,0.737,-1.087,El_Nino
1996-06-28,1.601,0.717,-1.092,El_Nino
1996-06-29,1.583,0.696,-1.095,El_Nino
1996-06-30,1.566,0.674,-1.096,El_Nino
1996-07-01,1.55,0.651,-1.096,El_Nino
1996-07-02,1.533,0.627,-1.094,El_Nino
1996-07-03,1.517,0.603,-1.091,El_Nino
1996-07-04,1.502,0.578,-1.086,El_Nino
1996-07-05,1.486,0.553,-1.08,El_Nino
1996-07-06,1.472,0.527,-1.073,El_Nino
1996-07-07,1.457,0.5,-1.065,El_Nino
1996-07-08,1.443,0.473,-1.055,El_Nino
1996-07-09,1.429,0.445,-1.045,El_Nino
1996-07-10,1.416,0.417,-1.034,El_Nino
1996-07-11,1.403,0.389,-1.022,El_Nino
1996-07-12,1.391,0.36,-1.01,El_Nino
1996-07-13,1.379,0.331,-0.997,El_Nino
1996-07-14,1.367,0.302,-0.983,El_Nino
1996-07-15,1.356,0.273,-0.969,El_Nino
1996-07-16,1.345,0.243,-0.954,El_Nino
1996-07-17,1.335,0.213,-0.94,El_Nino
1996-07-18,1.325,0.184,-0.925,El_Nino
1996-07-19,1.315,0.154,-0.909,El_Nino
1996-07-20,1.306,0.124,-0.894,El_Nino
1996-07-21,1.297,0.094,-0.879,El_Nino
1996-07-22,1.289,0.064,-0.864,El_Nino
1996-07-23,1.281,0.035,-0.849,El_Nino
1996-07-24,1.274,0.005,-0.835,El_Nino
1996-07-25,1.267,-0.024,-0.82,El_Nino
1996-07-26,1.26,-0.053,-0.807,El_Nino
1996-07-27,1.254,-0.082,-0.793,El_Nino
1996-07-28,1.249,-0.111,-0.781,El_Nino
1996-07-29,1.244,-0.139,-0.769,El_Nino
1996-07-30,1.239,-0.167,-0.757,El_Nino
1996-07-31,1.235,-0.194,-0.747,El_Nino
1996-08-01,1.231,-0.221,-0.738,El_Nino
1996-08-02,1.228,-0.247,-0.729,El_Nino
1996-08-03,1.225,-0.273,-0.722,El_Nino
1996-08-04,1.222,-0.298,-0.715,El_Nino
1996-08-05,1.22,-0.322,-0.709,El_Nino
1996-08-06,1.218,-0.345,-0.705,El_Nino
1996-08-07,1.216,-0.367,-0.701,El_Nino
1996-08-08,1.215,-0.388,-0.698,El_Nino
1996-08-09,1.213,-0.408,-0.696,El_Nino
1996-08-10,1.211,-0.426,-0.694,El_Nino
1996-08-11,1.21,-0.443,-0.694,El_Nino
1996-08-12,1.208,-0.459,-0.694,El_Nino
1996-08-13,1.206,-0.473,-0.695,El_Nino
1996-08-14,1.204,-0.485,-0.696,El_Nino
1996-08-15,1.202,-0.495,-0.699,El_Nino
1996-08-16,1.199,-0.504,-0.702,El_Nino
1996-08-17,1.196,-0.51,-0.705,El_Nino
1996-08-18,1.192,-0.515,-0.709,El_Nino
1996-08-19,1.188,-0.517,-0.714,El_Nino
1996-08-20,1.183,-0.516,-0.719,El_Nino
1996-08-21,1.178,-0.514,-0.725,El_Nino
1996-08-22,1.172,-0.509,-0.732,El_Nino
1996-08-23,1.165,-0.501,-0.738,El_Nino
1996-08-24,1.158,-0.49,-0.746,El_Nino
1996-08-25,1.149,-0.477,-0.754,El_Nino
1996-08-26,1.14,-0.46,-0.762,El_Nino
1996-08-27,1.13,-0.441,-0.77,El_Nino
1996-08-28,1.118,-0.419,-0.779,El_Nino
1996-08-29,1.106,-0.393,-0.788,El_Nino
1996-08-30,1.092,-0.364,-0.798,El_Nino
1996-08-31,1.078,-0.331,-0.808,El_Nino
1996-09-01,1.061,-0.296,-0.818,El_Nino
1996-09-02,1.044,-0.256,-0.828,El_Nino
1996-09-03,1.026,-0.213,-0.839,El_Nino
1996-09-04,1.006,-0.167,-0.849,El_Nino
1996-09-05,0.985,-0.118,-0.86,El_Nino
1996-09-06,0.963,-0.067,-0.871,El_Nino
1996-09-07,0.94,-0.013,-0.882,El_Nino
1996-09-08,0.917,0.043,-0.893,El_Nino
1996-09-09,0.892,0.1,-0.905,El_Nino
1996-09-10,0.867,0.16,-0.916,El_Nino
1996-09-11,0.842,0.22,-0.928,El_Nino
1996-09-12,0.815,0.281,-0.939,El_Nino
1996-09-13,0.789,0.343,-0.95,El_Nino
1996-09-14,0.762,0.406,-0.962,El_Nino
1996-09-15,0.734,0.469,-0.973,El_Nino
1996-09-16,0.706,0.532,-0.984,El_Nino
1996-09-17,0.679,0.594,-0.995,El_Nino
1996-09-18,0.651,0.656,-1.006,El_Nino
1996-09-19,0.623,0.718,-1.017,El_Nino
1996-09-20,0.595,0.778,-1.028,El_Nino
1996-09-21,0.568,0.836,-1.038,El_Nino
1996-09-22,0.54,0.893,-1.048,El_Nino
1996-09-23,0.513,0.949,-1.058,El_Nino
1996-09-24,0.486,1.002,-1.068,Neutral
1996-09-25,0.46,1.052,-1.077,Neutral
1996-09-26,0.434,1.101,-1.086,Neutral
1996-09-27,0.409,1.146,-1.095,Neutral
1996-09-28,0.385,1.188,-1.104,Neutral
1996-09-29,0.361,1.226,-1.112,Neutral
1996-09-30,0.339,1.261,-1.119,Neutral
1996-10-01,0.317,1.292,-1.126,Neutral
1996-10-02,0.296,1.319,-1.133,Neutral
1996-10-03,0.276,1.341,-1.139,Neutral
1996-10-04,0.258,1.36,-1.145,Neutral
1996-10-05,0.24,1.375,-1.151,Neutral
1996-10-06,0.223,1.387,-1.156,Neutral
1996-10-07,0.207,1.396,-1.16,Neutral
1996-10-08,0.192,1.401,-1.165,Neutral
1996-10-09,0.178,1.404,-1.168,Neutral
1996-10-10,0.165,1.404,-1.172,Neutral
1996-10-11,0.153,1.402,-1.175,Neutral
1996-10-12,0.142,1.397,-1.178,Neutral
1996-10-13,0.132,1.39,-1.181,Neutral
1996-10-14,0.122,1.382,-1.183,Neutral
1996-10-15,0.114,1.372,-1.185,Neutral
1996-10-16,0.106,1.36,-1.186,Neutral
1996-10-17,0.099,1.347,-1.188,Neutral
1996-10-18,0.093,1.334,-1.189,Neutral
1996-10-19,0.088,1.319,-1.19,Neutral
1996-10-20,0.083,1.304,-1.19,Neutral
1996-10-21,0.08,1.288,-1.191,Neutral
1996-10-22,0.077,1.272,-1.191,Neutral
1996-10-23,0.075,1.256,-1.191,Neutral
1996-10-24,0.074,1.24,-1.191,Neutral
1996-10-25,0.074,1.225,-1.19,Neutral
1996-10-26,0.074,1.21,-1.19,Neutral
1996-10-27,0.075,1.195,-1.189,Neutral
1996-10-28,0.077,1.182,-1.188,Neutral
1996-10-29,0.08,1.17,-1.187,Neutral
1996-10-30,0.083,1.159,-1.186,Neutral
1996-10-31,0.087,1.15,-1.185,Neutral
1996-11-01,0.092,1.143,-1.183,Neutral
1996-11-02,0.097,1.137,-1.182,Neutral
1996-11-03,0.103,1.133,-1.18,Neutral
1996-11-04,0.11,1.131,-1.179,Neutral
1996-11-05,0.117,1.13,-1.177,Neutral
1996-11-06,0.124,1.131,-1.174,Neutral
1996-11-07,0.132,1.133,-1.172,Neutral
1996-11-08,0.141,1.136,-1.169,Neutral
1996-11-09,0.15,1.139,-1.166,Neutral
1996-11-10,0.159,1.143,-1.162,Neutral
1996-11-11,0.168,1.148,-1.158,Neutral
1996-11-12,0.177,1.153,-1.154,Neutral
1996-11-13,0.187,1.158,-1.148,Neutral
1996-11-14,0.196,1.164,-1.143,Neutral
1996-11-15,0.206,1.169,-1.136,Neutral
1996-11-16,0.216,1.174,-1.129,Neutral
1996-11-17,0.225,1.178,-1.122,Neutral
1996-11-18,0.234,1.182,-1.113,Neutral
1996-11-19,0.243,1.185,-1.104,Neutral
1996-11-20,0.252,1.187,-1.094,Neutral
1996-11-21,0.261,1.187,-1.083,Neutral
1996-11-22,0.269,1.187,-1.071,Neutral
1996-11-23,0.277,1.185,-1.059,Neutral
1996-11-24,0.284,1.182,-1.045,Neutral
1996-11-25,0.291,1.177,-1.03,Neutral
1996-11-26,0.298,1.17,-1.014,Neutral
1996-11-27,0.303,1.16,-0.997,Neutral
1996-11-28,0.309,1.149,-0.979,Neutral
1996-11-29,0.313,1.135,-0.96,Neutral
1996-11-30,0.317,1.119,-0.939,Neutral
1996-12-01,0.319,1.1,-0.917,Neutral
1996-12-02,0.321,1.078,-0.894,Neutral
1996-12-03,0.322,1.053,-0.87,Neutral
1996-12-04,0.323,1.026,-0.845,Neutral
1996-12-05,0.322,0.997,-0.818,Neutral
1996-12-06,0.321,0.966,-0.791,Neutral
1996-12-07,0.319,0.933,-0.763,Neutral
1996-12-08,0.316,0.899,-0.735,Neutral
1996-12-09,0.313,0.863,-0.705,Neutral
1996-12-10,0.308,0.827,-0.676,Neutral
1996-12-11,0.303,0.79,-0.646,Neutral
1996-12-12,0.298,0.752,-0.617,Neutral
1996-12-13,0.292,0.713,-0.587,Neutral
1996-12-14,0.285,0.675,-0.557,Neutral
1996-12-15,0.277,0.637,-0.527,Neutral
1996-12-16,0.269,0.599,-0.498,Neutral
1996-12-17,0.261,0.562,-0.469,Neutral
1996-12-18,0.252,0.525,-0.441,Neutral
1996-12-19,0.242,0.49,-0.414,Neutral
1996-12-20,0.232,0.456,-0.387,Neutral
1996-12-21,0.221,0.424,-0.361,Neutral
1996-12-22,0.21,0.393,-0.337,Neutral
1996-12-23,0.199,0.364,-0.313,Neutral
1996-12-24,0.187,0.338,-0.291,Neutral
1996-12-25,0.174,0.314,-0.27,Neutral
1996-12-26,0.162,0.293,-0.25,Neutral
1996-12-27,0.149,0.274,-0.233,Neutral
1996-12-28,0.135,0.259,-0.217,Neutral
1996-12-29,0.121,0.247,-0.203,Neutral
1996-12-30,0.107,0.239,-0.19,Neutral
1996-12-31,0.093,0.235,-0.18,Neutral
1997-01-01,0.078,0.234,-0.173,Neutral
1997-01-02,0.064,0.238,-0.167,Neutral
1997-01-03,0.048,0.247,-0.164,Neutral
1997-01-04,0.033,0.258,-0.162,Neutral
1997-01-05,0.018,0.274,-0.163,Neutral
1997-01-06,0.002,0.293,-0.164,Neutral
1997-01-07,-0.014,0.315,-0.168,Neutral
1997-01-08,-0.029,0.339,-0.172,Neutral
1997-01-09,-0.045,0.367,-0.178,Neutral
1997-01-10,-0.061,0.396,-0.185,Neutral
1997-01-11,-0.077,0.428,-0.192,Neutral
1997-01-12,-0.094,0.462,-0.2,Neutral
1997-01-13,-0.11,0.497,-0.208,Neutral
1997-01-14,-0.126,0.533,-0.216,Neutral
1997-01-15,-0.142,0.571,-0.224,Neutral
1997-01-16,-0.158,0.609,-0.232,Neutral
1997-01-17,-0.174,0.648,-0.239,Neutral
1997-01-18,-0.189,0.688,-0.246,Neutral
1997-01-19,-0.205,0.727,-0.252,Neutral
1997-01-20,-0.221,0.766,-0.257,Neutral
1997-01-21,-0.236,0.805,-0.261,Neutral
1997-01-22,-0.251,0.843,-0.264,Neutral
1997-01-23,-0.266,0.88,-0.265,Neutral
1997-01-24,-0.281,0.916,-0.264,Neutral
1997-01-25,-0.295,0.951,-0.262,Neutral
1997-01-26,-0.309,0.984,-0.257,Neutral
1997-01-27,-0.323,1.015,-0.25,Neutral
1997-01-28,-0.337,1.044,-0.241,Neutral
1997-01-29,-0.35,1.07,-0.229,Neutral
1997-01-30,-0.363,1.094,-0.214,Neutral
1997-01-31,-0.375,1.115,-0.196,Neutral
1997-02-01,-0.387,1.133,-0.175,Neutral
1997-02-02,-0.399,1.147,-0.151,Neutral
1997-02-03,-0.41,1.158,-0.124,Neutral
1997-02-04,-0.421,1.166,-0.094,Neutral
1997-02-05,-0.431,1.171,-0.061,Neutral
1997-02-06,-0.441,1.173,-0.025,Neutral
1997-02-07,-0.45,1.173,0.012,Neutral
1997-02-08,-0.459,1.169,0.052,Neutral
1997-02-09,-0.468,1.164,0.093,Neutral
1997-02-10,-0.476,1.156,0.136,Neutral
1997-02-11,-0.483,1.145,0.18,Neutral
1997-02-12,-0.49,1.133,0.225,Neutral
1997-02-13,-0.496,1.119,0.271,Neutral
1997-02-14,-0.502,1.103,0.317,La_Nina
1997-02-15,-0.507,1.085,0.364,La_Nina
1997-02-16,-0.512,1.066,0.411,La_Nina
1997-02-17,-0.516,1.045,0.458,La_Nina
1997-02-18,-0.519,1.023,0.504,La_Nina
1997-02-19,-0.522,1.0,0.55,La_Nina
1997-02-20,-0.524,0.976,0.595,La_Nina
1997-02-21,-0.526,0.951,0.639,La_Nina
1997-02-22,-0.527,0.925,0.682,La_Nina
1997-02-23,-0.527,0.899,0.723,La_Nina
1997-02-24,-0.527,0.872,0.763,La_Nina
1997-02-25,-0.526,0.845,0.8,La_Nina
1997-02-26,-0.524,0.818,0.836,La_Nina
1997-02-27,-0.522,0.791,0.868,La_Nina
1997-02-28,-0.519,0.763,0.899,La_Nina
1997-03-01,-0.515,0.736,0.926,La_Nina
1997-03-02,-0.511,0.71,0.95,La_Nina
1997-03-03,-0.506,0.683,0.971,La_Nina
1997-03-04,-0.5,0.657,0.99,La_Nina
1997-03-05,-0.494,0.632,1.005,Neutral
1997-03-06,-0.487,0.606,1.017,Neutral
1997-03-07,-0.479,0.582,1.027,Neutral
1997-03-08,-0.471,0.557,1.034,Neutral
1997-03-09,-0.462,0.533,1.038,Neutral
1997-03-10,-0.453,0.509,1.04,Neutral
1997-03-11,-0.443,0.486,1.039,Neutral
1997-03-12,-0.433,0.463,1.035,Neutral
1997-03-13,-0.422,0.44,1.029,Neutral
1997-03-14,-0.411,0.418,1.021,Neutral
1997-03-15,-0.399,0.396,1.011,Neutral
1997-03-16,-0.387,0.374,0.998,Neutral
1997-03-17,-0.374,0.353,0.984,Neutral
1997-03-18,-0.361,0.333,0.967,Neutral
1997-03-19,-0.347,0.313,0.948,Neutral
1997-03-20,-0.334,0.293,0.927,Neutral
1997-03-21,-0.319,0.274,0.905,Neutral
1997-03-22,-0.305,0.255,0.881,Neutral
1997-03-23,-0.29,0.236,0.854,Neutral
1997-03-24,-0.275,0.218,0.827,Neutral
1997-03-25,-0.26,0.2,0.797,Neutral
1997-03-26,-0.244,0.183,0.766,Neutral
1997-03-27,-0.228,0.167,0.734,Neutral
1997-03-28,-0.212,0.15,0.7,Neutral
1997-03-29,-0.196,0.135,0.665,Neutral
1997-03-30,-0.18,0.119,0.629,Neutral
1997-03-31,-0.163,0.104,0.592,Neutral
1997-04-01,-0.146,0.09,0.553,Neutral
1997-04-02,-0.13,0.076,0.513,Neutral
1997-04-03,-0.113,0.063,0.473,Neutral
1997-04-04,-0.096,0.05,0.431,Neutral
1997-04-05,-0.08,0.038,0.389,Neutral
1997-04-06,-0.064,0.026,0.347,Neutral
1997-04-07,-0.049,0.015,0.304,Neutral
1997-04-08,-0.034,0.005,0.261,Neutral
1997-04-09,-0.021,-0.004,0.219,Neutral
1997-04-10,-0.008,-0.013,0.176,Neutral
1997-04-11,0.004,-0.02,0.133,Neutral
1997-04-12,0.014,-0.027,0.092,Neutral
1997-04-13,0.023,-0.033,0.05,Neutral
1997-04-14,0.031,-0.038,0.01,Neutral
1997-04-15,0.036,-0.042,-0.03,Neutral
1997-04-16,0.041,-0.045,-0.068,Neutral
1997-04-17,0.043,-0.046,-0.106,Neutral
1997-04-18,0.043,-0.047,-0.142,Neutral
1997-04-19,0.04,-0.046,-0.176,Neutral
1997-04-20,0.036,-0.045,-0.209,Neutral
1997-04-21,0.029,-0.041,-0.24,Neutral
1997-04-22,0.019,-0.037,-0.269,Neutral
1997-04-23,0.007,-0.031,-0.295,Neutral
1997-04-24,-0.009,-0.024,-0.32,Neutral
1997-04-25,-0.027,-0.015,-0.342,Neutral
1997-04-26,-0.049,-0.005,-0.361,Neutral
1997-04-27,-0.073,0.006,-0.378,Neutral
1997-04-28,-0.102,0.019,-0.392,Neutral
1997-04-29,-0.133,0.034,-0.402,Neutral
1997-04-30,-0.169,0.051,-0.41,Neutral
1997-05-01,-0.208,0.069,-0.414,Neutral
1997-05-02,-0.252,0.088,-0.415,Neutral
1997-05-03,-0.299,0.11,-0.412,Neutral
1997-05-04,-0.349,0.133,-0.407,Neutral
1997-05-05,-0.402,0.157,-0.398,Neutral
1997-05-06,-0.458,0.182,-0.387,Neutral
1997-05-07,-0.517,0.208,-0.373,La_Nina
1997-05-08,-0.577,0.236,-0.358,La_Nina
1997-05-09,-0.639,0.263,-0.34,La_Nina
1997-05-10,-0.703,0.292,-0.32,La_Nina
1997-05-11,-0.767,0.321,-0.299,La_Nina
1997-05-12,-0.833,0.35,-0.277,La_Nina
1997-05-13,-0.898,0.379,-0.253,La_Nina
1997-05-14,-0.964,0.409,-0.229,La_Nina
1997-05-15,-1.03,0.438,-0.204,La_Nina
1997-05-16,-1.095,0.467,-0.178,La_Nina
1997-05-17,-1.159,0.496,-0.152,La_Nina
1997-05-18,-1.221,0.524,-0.126,La_Nina
1997-05-19,-1.283,0.551,-0.1,La_Nina
1997-05-20,-1.342,0.577,-0.075,La_Nina
1997-05-21,-1.399,0.603,-0.05,La_Nina
1997-05-22,-1.454,0.627,-0.026,La_Nina
1997-05-23,-1.506,0.65,-0.004,La_Nina
1997-05-24,-1.554,0.672,0.018,La_Nina
1997-05-25,-1.6,0.692,0.038,La_Nina
1997-05-26,-1.641,0.71,0.057,La_Nina
1997-05-27,-1.678,0.727,0.073,La_Nina
1997-05-28,-1.711,0.741,0.087,La_Nina
1997-05-29,-1.739,0.754,0.099,La_Nina
1997-05-30,-1.761,0.764,0.109,La_Nina
1997-05-31,-1.779,0.772,0.115,La_Nina
1997-06-01,-1.79,0.777,0.119,La_Nina
1997-06-02,-1.796,0.779,0.12,La_Nina
1997-06-03,-1.795,0.779,0.117,La_Nina
1997-06-04,-1.79,0.777,0.112,La_Nina
1997-06-05,-1.779,0.772,0.104,La_Nina
1997-06-06,-1.763,0.766,0.093,La_Nina
1997-06-07,-1.744,0.758,0.08,La_Nina
1997-06-08,-1.72,0.748,0.066,La_Nina
1997-06-09,-1.692,0.737,0.049,La_Nina
1997-06-10,-1.661,0.725,0.03,La_Nina
1997-06-11,-1.627,0.712,0.011,La_Nina
1997-06-12,-1.591,0.698,-0.011,La_Nina
1997-06-13,-1.552,0.684,-0.033,La_Nina
1997-06-14,-1.512,0.669,-0.056,La_Nina
1997-06-15,-1.469,0.654,-0.081,La_Nina
1997-06-16,-1.426,0.639,-0.105,La_Nina
1997-06-17,-1.382,0.624,-0.13,La_Nina
1997-06-18,-1.337,0.61,-0.155,La_Nina
1997-06-19,-1.292,0.596,-0.181,La_Nina
1997-06-20,-1.247,0.583,-0.206,La_Nina
1997-06-21,-1.202,0.572,-0.23,La_Nina
1997-06-22,-1.159,0.561,-0.254,La_Nina
1997-06-23,-1.117,0.552,-0.278,La_Nina
1997-06-24,-1.076,0.544,-0.3,La_Nina
1997-06-25,-1.037,0.538,-0.321,La_Nina
1997-06-26,-1.0,0.534,-0.341,La_Nina
1997-06-27,-0.966,0.532,-0.359,La_Nina
1997-06-28,-0.935,0.533,-0.376,La_Nina
1997-06-29,-0.908,0.536,-0.39,La_Nina
1997-06-30,-0.884,0.542,-0.403,La_Nina
1997-07-01,-0.864,0.551,-0.413,La_Nina
1997-07-02,-0.848,0.563,-0.421,La_Nina
1997-07-03,-0.836,0.578,-0.427,La_Nina
1997-07-04,-0.828,0.595,-0.43,La_Nina
1997-07-05,-0.824,0.615,-0.432,La_Nina
1997-07-06,-0.824,0.638,-0.432,La_Nina
1997-07-07,-0.827,0.662,-0.431,La_Nina
1997-07-08,-0.833,0.689,-0.428,La_Nina
1997-07-09,-0.842,0.717,-0.425,La_Nina
1997-07-10,-0.853,0.746,-0.42,La_Nina
1997-07-11,-0.868,0.777,-0.415,La_Nina
1997-07-12,-0.884,0.809,-0.409,La_Nina
1997-07-13,-0.903,0.841,-0.404,La_Nina
1997-07-14,-0.923,0.875,-0.398,La_Nina
1997-07-15,-0.945,0.908,-0.393,La_Nina
1997-07-16,-0.969,0.942,-0.388,La_Nina
1997-07-17,-0.994,0.976,-0.383,La_Nina
1997-07-18,-1.02,1.01,-0.38,La_Nina
1997-07-19,-1.047,1.043,-0.377,La_Nina
1997-07-20,-1.075,1.076,-0.376,La_Nina
1997-07-21,-1.103,1.107,-0.376,La_Nina
1997-07-22,-1.131,1.138,-0.378,La_Nina
1997-07-23,-1.16,1.168,-0.381,La_Nina
1997-07-24,-1.188,1.196,-0.387,La_Nina
1997-07-25,-1.216,1.222,-0.395,La_Nina
1997-07-26,-1.243,1.246,-0.405,La_Nina
1997-07-27,-1.27,1.269,-0.418,La_Nina
1997-07-28,-1.296,1.288,-0.435,La_Nina
1997-07-29,-1.321,1.306,-0.454,La_Nina
1997-07-30,-1.344,1.321,-0.476,La_Nina
1997-07-31,-1.365,1.332,-0.502,La_Nina
1997-08-01,-1.385,1.341,-0.532,La_Nina
1997-08-02,-1.403,1.346,-0.565,La_Nina
1997-08-03,-1.42,1.348,-0.603,La_Nina
1997-08-04,-1.434,1.348,-0.643,La_Nina
1997-08-05,-1.447,1.344,-0.686,La_Nina
1997-08-06,-1.458,1.338,-0.732,La_Nina
1997-08-07,-1.467,1.329,-0.781,La_Nina
1997-08-08,-1.475,1.318,-0.831,La_Nina
1997-08-09,-1.482,1.305,-0.883,La_Nina
1997-08-10,-1.488,1.29,-0.936,La_Nina
1997-08-11,-1.492,1.274,-0.991,La_Nina
1997-08-12,-1.495,1.256,-1.046,La_Nina
1997-08-13,-1.498,1.237,-1.101,La_Nina
1997-08-14,-1.499,1.217,-1.157,La_Nina
1997-08-15,-1.499,1.196,-1.212,La_Nina
1997-08-16,-1.499,1.174,-1.267,La_Nina
1997-08-17,-1.498,1.152,-1.32,La_Nina
1997-08-18,-1.497,1.129,-1.373,La_Nina
1997-08-19,-1.495,1.107,-1.424,La_Nina
1997-08-20,-1.493,1.084,-1.473,La_Nina
1997-08-21,-1.491,1.062,-1.52,La_Nina
1997-08-22,-1.488,1.04,-1.564,La_Nina
1997-08-23,-1.485,1.019,-1.605,La_Nina
1997-08-24,-1.482,0.999,-1.644,La_Nina
1997-08-25,-1.48,0.979,-1.678,La_Nina
1997-08-26,-1.477,0.961,-1.709,La_Nina
1997-08-27,-1.475,0.945,-1.736,La_Nina
1997-08-28,-1.473,0.93,-1.758,La_Nina
1997-08-29,-1.471,0.917,-1.776,La_Nina
1997-08-30,-1.47,0.905,-1.788,La_Nina
1997-08-31,-1.47,0.896,-1.795,La_Nina
1997-09-01,-1.47,0.89,-1.796,La_Nina
1997-09-02,-1.471,0.886,-1.792,La_Nina
1997-09-03,-1.473,0.884,-1.781,La_Nina
1997-09-04,-1.476,0.884,-1.765,La_Nina
1997-09-05,-1.479,0.887,-1.745,La_Nina
1997-09-06,-1.482,0.892,-1.72,La_Nina
1997-09-07,-1.487,0.898,-1.69,La_Nina
1997-09-08,-1.492,0.906,-1.657,La_Nina
1997-09-09,-1.497,0.916,-1.621,La_Nina
1997-09-10,-1.503,0.927,-1.581,La_Nina
1997-09-11,-1.509,0.939,-1.54,La_Nina
1997-09-12,-1.515,0.952,-1.495,La_Nina
1997-09-13,-1.522,0.966,-1.45,La_Nina
1997-09-14,-1.529,0.981,-1.402,La_Nina
1997-09-15,-1.536,0.996,-1.354,La_Nina
1997-09-16,-1.544,1.012,-1.305,La_Nina
1997-09-17,-1.551,1.028,-1.256,La_Nina
1997-09-18,-1.559,1.044,-1.207,La_Nina
1997-09-19,-1.566,1.06,-1.158,La_Nina
1997-09-20,-1.574,1.076,-1.111,La_Nina
1997-09-21,-1.582,1.092,-1.065,La_Nina
1997-09-22,-1.589,1.107,-1.02,La_Nina
1997-09-23,-1.597,1.121,-0.978,La_Nina
1997-09-24,-1.604,1.135,-0.938,La_Nina
1997-09-25,-1.611,1.147,-0.902,La_Nina
1997-09-26,-1.618,1.159,-0.868,La_Nina
1997-09-27,-1.624,1.169,-0.838,La_Nina
1997-09-28,-1.63,1.178,-0.812,La_Nina
1997-09-29,-1.636,1.185,-0.791,La_Nina
1997-09-30,-1.641,1.191,-0.774,La_Nina
1997-10-01,-1.646,1.194,-0.763,La_Nina
1997-10-02,-1.65,1.196,-0.757,La_Nina
1997-10-03,-1.654,1.196,-0.757,La_Nina
1997-10-04,-1.658,1.194,-0.761,La_Nina
1997-10-05,-1.66,1.189,-0.77,La_Nina
1997-10-06,-1.663,1.184,-0.784,La_Nina
1997-10-07,-1.665,1.176,-0.801,La_Nina
1997-10-08,-1.667,1.166,-0.821,La_Nina
1997-10-09,-1.669,1.155,-0.845,La_Nina
1997-10-10,-1.671,1.143,-0.872,La_Nina
1997-10-11,-1.672,1.129,-0.9,La_Nina
1997-10-12,-1.674,1.113,-0.932,La_Nina
1997-10-13,-1.675,1.096,-0.964,La_Nina
1997-10-14,-1.676,1.077,-0.998,La_Nina
1997-10-15,-1.677,1.058,-1.033,La_Nina
1997-10-16,-1.679,1.037,-1.069,La_Nina
1997-10-17,-1.68,1.014,-1.105,La_Nina
1997-10-18,-1.682,0.991,-1.141,La_Nina
1997-10-19,-1.684,0.966,-1.177,La_Nina
1997-10-20,-1.686,0.941,-1.212,La_Nina
1997-10-21,-1.688,0.914,-1.245,La_Nina
1997-10-22,-1.69,0.887,-1.277,La_Nina
1997-10-23,-1.693,0.859,-1.308,La_Nina
1997-10-24,-1.697,0.829,-1.336,La_Nina
1997-10-25,-1.7,0.799,-1.362,La_Nina
1997-10-26,-1.705,0.769,-1.384,La_Nina
1997-10-27,-1.709,0.738,-1.404,La_Nina
1997-10-28,-1.715,0.706,-1.419,La_Nina
1997-10-29,-1.721,0.673,-1.431,La_Nina
1997-10-30,-1.727,0.64,-1.439,La_Nina
1997-10-31,-1.734,0.607,-1.441,La_Nina
1997-11-01,-1.742,0.573,-1.439,La_Nina
1997-11-02,-1.751,0.539,-1.432,La_Nina
1997-11-03,-1.76,0.505,-1.419,La_Nina
1997-11-04,-1.77,0.471,-1.401,La_Nina
1997-11-05,-1.781,0.437,-1.379,La_Nina
1997-11-06,-1.792,0.403,-1.353,La_Nina
1997-11-07,-1.803,0.371,-1.323,La_Nina
1997-11-08,-1.814,0.339,-1.288,La_Nina
1997-11-09,-1.825,0.308,-1.251,La_Nina
1997-11-10,-1.837,0.278,-1.211,La_Nina
1997-11-11,-1.848,0.249,-1.167,La_Nina
1997-11-12,-1.859,0.223,-1.121,La_Nina
1997-11-13,-1.87,0.198,-1.073,La_Nina
1997-11-14,-1.881,0.175,-1.023,La_Nina
1997-11-15,-1.891,0.154,-0.971,La_Nina
1997-11-16,-1.9,0.135,-0.918,La_Nina
1997-11-17,-1.909,0.119,-0.863,La_Nina
1997-11-18,-1.917,0.106,-0.808,La_Nina
1997-11-19,-1.925,0.095,-0.752,La_Nina
1997-11-20,-1.931,0.088,-0.696,La_Nina
1997-11-21,-1.936,0.084,-0.64,La_Nina
1997-11-22,-1.941,0.084,-0.584,La_Nina
1997-11-23,-1.944,0.087,-0.529,La_Nina
1997-11-24,-1.945,0.094,-0.475,La_Nina
1997-11-25,-1.946,0.105,-0.421,La_Nina
1997-11-26,-1.944,0.12,-0.37,La_Nina
1997-11-27,-1.941,0.14,-0.32,La_Nina
1997-11-28,-1.937,0.165,-0.272,La_Nina
1997-11-29,-1.931,0.194,-0.226,La_Nina
1997-11-30,-1.922,0.228,-0.183,La_Nina
1997-12-01,-1.912,0.268,-0.143,La_Nina
1997-12-02,-1.9,0.313,-0.106,La_Nina
1997-12-03,-1.886,0.363,-0.071,La_Nina
1997-12-04,-1.87,0.417,-0.04,La_Nina
1997-12-05,-1.852,0.475,-0.012,La_Nina
1997-12-06,-1.833,0.537,0.014,La_Nina
1997-12-07,-1.812,0.603,0.038,La_Nina
1997-12-08,-1.79,0.67,0.059,La_Nina
1997-12-09,-1.766,0.741,0.077,La_Nina
1997-12-10,-1.742,0.813,0.094,La_Nina
