date,seattle_dewpoint_f,seattle_windspeed_mph,seattle_pressure_hpa,seattle_humidity_pct,new_york_dewpoint_f,new_york_windspeed_mph,new_york_pressure_hpa,new_york_humidity_pct,phoenix_dewpoint_f,phoenix_windspeed_mph,phoenix_pressure_hpa,phoenix_humidity_pct
1995-08-25,52.3,9.0,1020.1,73.2,60.4,11.8,1006.0,55.8,39.0,8.4,1014.2,36.9
1995-08-26,53.5,16.7,1011.4,66.1,60.6,10.1,1009.4,55.3,37.3,6.6,1021.2,35.3
1995-08-27,52.7,7.5,1010.5,74.9,60.0,11.6,1010.1,45.1,38.4,13.9,1004.9,26.7
1995-08-28,53.7,8.0,1007.7,59.4,62.6,11.3,995.7,67.4,38.1,11.1,1008.9,32.8
1995-08-29,51.5,8.8,1015.3,75.1,55.4,11.4,1005.1,73.3,34.9,7.8,1004.9,32.8
1995-08-30,51.5,14.0,1007.5,73.6,58.5,8.7,1010.2,58.0,40.7,8.6,1020.5,34.7
1995-08-31,53.1,7.8,1009.5,68.0,53.6,16.5,1006.5,58.4,42.0,9.1,1011.8,35.5
1995-09-01,56.5,8.8,1021.0,73.3,54.3,15.2,1019.5,53.9,37.0,9.9,1014.7,44.2
1995-09-02,52.1,7.9,1011.6,76.3,58.6,8.8,1008.7,51.5,33.1,9.6,1019.0,33.2
1995-09-03,54.5,12.0,1014.0,66.9,56.8,12.1,1017.9,70.1,35.9,7.8,1007.2,20.5
1995-09-04,53.6,8.6,1008.1,71.5,57.1,11.0,1006.8,58.0,41.9,12.3,1016.7,39.9
1995-09-05,50.4,9.4,1008.6,68.6,60.3,13.4,1016.0,63.4,40.3,6.8,1001.5,23.9
1995-09-06,54.1,12.8,1000.9,68.2,58.6,10.5,1007.0,56.3,35.4,7.0,1006.6,32.8
1995-09-07,51.9,8.3,1016.9,75.4,54.3,22.1,1005.9,64.0,43.4,7.6,1010.1,30.9
1995-09-08,54.5,16.6,1008.8,69.5,55.1,19.4,1013.7,69.4,47.7,7.9,1011.2,38.5
1995-09-09,58.3,9.4,1009.7,69.4,57.8,9.2,1007.5,86.1,42.0,10.0,1014.9,47.1
1995-09-10,51.8,9.1,1018.9,69.9,49.8,10.2,1000.1,74.6,39.6,16.7,1011.7,43.1
1995-09-11,54.5,8.6,1018.4,70.6,52.6,9.8,1016.8,50.2,37.9,12.9,1017.0,45.1
1995-09-12,54.0,9.9,1007.7,67.9,55.4,10.3,1013.0,64.5,43.1,7.2,1011.5,44.5
1995-09-13,50.1,19.9,1009.1,69.9,55.7,11.3,1012.6,67.4,40.0,7.1,1022.0,39.6
1995-09-14,49.9,10.1,999.8,72.5,55.9,9.5,1017.0,64.8,34.2,9.4,1013.2,34.3
1995-09-15,47.6,10.0,1014.9,71.6,56.9,13.5,1011.3,55.8,36.0,11.3,1017.5,28.1
1995-09-16,53.6,8.2,1015.1,66.3,58.2,12.2,996.0,60.3,34.2,12.0,1020.0,59.0
1995-09-17,48.3,9.3,1007.6,81.7,54.3,9.8,1018.2,67.9,35.1,18.7,1013.7,32.0
1995-09-18,48.9,9.1,1013.9,64.1,50.9,13.3,1027.1,60.7,31.1,9.0,1010.6,44.5
1995-09-19,54.9,8.5,1016.8,67.6,53.1,13.0,1010.7,72.6,43.1,13.7,1015.9,37.9
1995-09-20,48.7,10.2,1006.1,85.4,50.9,16.9,999.1,46.9,38.1,12.0,1019.4,41.1
1995-09-21,53.9,8.9,1010.9,76.7,51.5,10.3,1020.7,52.9,40.4,7.8,1008.2,44.9
1995-09-22,54.6,10.6,1013.5,83.4,53.0,12.8,1009.8,50.2,34.8,8.4,1015.9,43.6
1995-09-23,47.3,10.4,1015.4,73.9,58.2,16.9,1019.8,71.6,32.9,14.5,1012.3,32.4
1995-09-24,51.2,9.4,1015.8,67.8,52.4,10.7,1010.7,63.5,41.5,8.9,1015.6,34.8
1995-09-25,50.4,13.5,1010.6,73.5,47.7,10.6,1010.4,53.9,34.1,9.8,1011.7,31.4
1995-09-26,51.0,16.5,1008.0,86.6,48.3,10.8,1000.2,44.6,39.0,9.7,1012.4,49.1
1995-09-27,51.8,9.2,1002.6,80.3,56.6,14.8,1008.9,63.2,38.5,8.5,1024.5,52.9
1995-09-28,44.1,9.1,1010.9,75.0,56.0,15.6,1002.5,74.4,35.1,11.4,1019.6,41.5
1995-09-29,49.9,10.1,1016.5,66.1,46.6,10.0,1009.2,68.4,37.7,13.6,1012.1,34.8
1995-09-30,50.1,11.7,1024.0,80.1,55.9,11.2,1017.7,56.6,33.6,9.5,1011.4,29.5
1995-10-01,46.9,12.0,1018.4,66.5,52.9,10.4,1007.9,71.9,29.3,8.9,1013.7,53.5
1995-10-02,50.3,12.0,1013.9,69.0,43.5,10.6,1006.2,72.2,40.9,10.5,1011.0,47.6
1995-10-03,50.9,11.6,1013.1,61.5,50.6,16.0,1011.7,50.0,30.1,8.8,1014.1,35.8
1995-10-04,46.4,10.6,1009.7,74.4,45.9,21.7,1013.1,68.0,31.9,10.3,1015.0,29.2
1995-10-05,44.2,13.7,1005.9,67.2,45.6,12.0,1005.4,58.2,39.0,10.7,1015.8,37.3
1995-10-06,51.9,18.4,1018.7,64.3,48.9,22.5,1000.1,59.5,34.6,12.1,1011.8,45.7
1995-10-07,45.1,11.9,1020.8,88.4,46.7,11.9,1005.2,85.0,37.6,8.7,1014.3,37.8
1995-10-08,43.6,10.1,1006.5,75.8,46.9,14.7,1017.2,46.0,34.9,8.6,1014.0,47.2
1995-10-09,47.3,11.8,1021.2,71.9,53.6,11.9,1015.6,63.3,34.7,10.1,1018.2,40.3
1995-10-10,40.9,13.7,1015.3,78.6,46.8,11.8,1021.4,77.1,34.9,10.0,1012.9,37.3
1995-10-11,46.6,14.8,1018.8,75.8,45.8,13.6,1027.2,39.8,37.4,9.7,1009.4,38.4
1995-10-12,48.4,13.3,1024.7,78.1,46.0,17.7,1029.0,82.0,35.8,13.1,1017.8,32.5
1995-10-13,44.7,16.2,1006.5,82.7,52.8,13.7,1009.6,73.8,29.1,10.2,1018.3,41.0
1995-10-14,47.2,18.7,1008.0,97.3,49.1,13.6,1012.3,55.4,29.4,12.6,1011.5,59.8
1995-10-15,47.0,11.7,1012.9,69.7,47.0,13.1,1016.9,63.5,38.9,9.9,1020.1,31.4
1995-10-16,46.9,12.1,1009.1,60.2,48.0,21.1,1010.0,73.3,38.3,17.5,1013.0,24.2
1995-10-17,44.4,11.0,1010.2,73.2,43.0,16.7,1013.7,55.8,40.7,14.4,1020.9,36.9
1995-10-18,45.3,13.1,1019.9,82.5,53.6,12.7,1006.5,54.2,32.0,10.6,1012.8,36.8
1995-10-19,45.6,12.6,1015.7,78.7,44.9,17.0,1017.6,61.6,30.2,11.6,1009.9,42.6
1995-10-20,45.1,10.5,1016.1,68.9,50.9,11.3,1013.6,82.7,38.4,9.8,1027.1,33.9
1995-10-21,44.4,13.5,1015.3,81.5,46.9,13.0,1011.5,88.2,31.4,19.9,1014.3,48.8
1995-10-22,49.1,14.9,1011.3,67.4,45.0,11.4,1020.8,70.5,31.6,11.4,1013.7,24.1
1995-10-23,45.3,10.7,1016.3,77.1,45.3,31.6,1001.9,68.7,31.4,10.4,1011.3,35.3
1995-10-24,45.3,10.7,1014.2,75.2,44.4,11.3,1016.1,76.0,36.8,11.6,1007.5,31.5
1995-10-25,41.1,13.2,1020.6,71.9,46.6,19.5,1016.7,69.4,33.3,11.4,1017.7,33.2
1995-10-26,49.7,10.6,1019.3,74.3,44.4,20.6,1008.9,59.5,28.7,10.1,1018.2,39.2
1995-10-27,46.0,15.2,1018.0,84.0,42.0,12.5,1002.9,56.0,33.7,11.2,1011.3,41.0
1995-10-28,44.5,13.4,1015.6,79.6,44.4,21.8,1013.6,67.7,33.3,9.7,1012.1,40.2
1995-10-29,47.8,10.5,1013.0,71.7,44.8,13.8,1018.3,58.8,40.1,11.5,1016.1,39.7
1995-10-30,40.4,14.8,1008.5,72.2,43.4,21.1,1019.1,57.0,26.4,11.8,1019.3,35.9
1995-10-31,40.4,12.6,1033.4,72.2,39.2,13.8,1013.0,82.6,33.2,9.5,1018.7,18.1
1995-11-01,45.7,12.5,1015.5,68.4,38.4,13.7,1025.8,67.5,24.1,9.8,1015.0,34.5
1995-11-02,46.0,11.7,1020.0,97.6,42.4,16.4,1032.0,81.8,34.5,11.1,1018.7,33.5
1995-11-03,38.1,11.6,1021.0,63.1,39.0,12.5,1028.3,67.7,28.4,14.9,1031.9,34.3
1995-11-04,40.1,12.7,1016.0,79.9,44.9,19.8,1009.7,55.1,37.1,14.3,1019.4,35.5
1995-11-05,38.7,10.7,1015.2,68.7,39.4,18.3,1006.6,65.2,30.2,10.7,1017.5,46.7
1995-11-06,44.7,15.5,1012.5,75.4,43.5,12.2,1013.0,66.4,28.9,11.5,1017.2,44.0
1995-11-07,42.4,15.4,1006.6,87.4,38.8,11.9,1017.0,69.8,30.6,12.0,1011.4,37.9
1995-11-08,43.2,14.8,1027.1,85.4,43.0,16.1,1011.3,68.1,29.7,10.7,1016.6,37.8
1995-11-09,39.3,13.6,1013.2,76.7,40.4,13.4,1008.8,71.3,27.7,10.1,1017.2,39.5
1995-11-10,42.4,11.9,1010.0,77.8,43.5,12.3,1027.9,73.3,28.0,13.0,1021.0,35.7
1995-11-11,37.8,14.1,1025.3,81.9,41.0,19.8,1027.8,84.8,30.7,11.2,1018.7,31.0
1995-11-12,43.6,11.4,1015.0,65.3,39.5,30.0,1017.9,78.2,34.2,11.7,1022.4,34.8
1995-11-13,45.9,11.9,1017.3,71.8,41.0,13.3,1030.8,82.8,28.7,13.6,1020.1,47.1
1995-11-14,35.6,11.2,1013.9,77.5,36.2,12.8,1011.4,60.6,32.1,10.3,1005.1,33.3
1995-11-15,44.6,17.0,1007.6,80.6,44.0,18.9,1020.2,69.2,26.7,10.6,1011.7,38.7
1995-11-16,40.7,16.4,1016.8,77.0,38.1,14.7,1021.6,80.7,26.3,11.2,1014.4,38.7
1995-11-17,41.8,12.9,1016.5,82.8,39.0,27.0,1021.0,69.7,26.7,11.6,1015.8,45.5
1995-11-18,39.8,12.9,1014.4,88.8,37.5,15.7,1017.1,64.8,31.1,17.3,1012.0,34.4
1995-11-19,38.0,19.0,1023.1,83.8,41.1,15.1,1015.1,83.0,28.7,10.5,1027.1,32.2
1995-11-20,44.7,14.6,1021.2,85.0,40.2,21.4,1014.3,53.0,27.7,14.0,1018.9,28.0
1995-11-21,38.8,15.0,1025.5,73.2,42.9,17.9,1014.1,72.6,28.4,11.5,1018.4,43.7
1995-11-22,44.2,12.7,1011.1,67.0,35.7,14.1,1027.1,71.6,30.1,14.4,1023.6,37.2
1995-11-23,42.2,12.4,1020.6,84.6,36.8,12.4,1014.0,75.1,26.3,11.8,1017.1,39.3
1995-11-24,39.5,11.7,1029.4,87.3,36.6,17.3,1017.7,94.4,34.6,11.2,1015.1,35.1
1995-11-25,44.3,11.6,1021.0,86.5,40.9,19.4,1016.8,85.3,28.0,10.9,1018.4,28.3
1995-11-26,39.8,18.5,1021.0,82.2,39.0,12.9,1018.4,75.9,26.0,10.9,1023.1,28.6
1995-11-27,43.1,18.6,1017.6,90.4,33.8,20.4,1022.2,73.6,25.8,13.6,1023.5,42.1
1995-11-28,42.8,12.3,1021.8,70.9,41.1,19.5,1022.8,65.4,27.0,10.9,1027.0,41.5
1995-11-29,36.4,11.6,1012.1,79.8,36.0,12.6,1026.6,86.5,28.0,13.8,1025.2,30.3
1995-11-30,37.6,12.8,1013.6,87.2,35.9,17.1,1016.6,66.3,29.5,10.9,1016.2,33.0
1995-12-01,38.9,20.7,1012.3,65.6,38.1,14.3,1014.3,73.1,31.9,13.3,1013.9,28.6
1995-12-02,38.9,12.7,1014.9,81.5,39.1,12.8,1016.2,67.9,23.7,16.5,1024.6,21.9
1995-12-03,40.4,17.6,1017.2,76.3,38.5,14.0,1026.2,69.0,34.1,12.8,1013.4,21.7
1995-12-04,34.9,16.7,1026.7,85.3,34.6,15.9,1004.9,88.7,24.4,11.4,1024.6,24.6
1995-12-05,39.0,20.4,1024.5,88.4,37.0,14.0,1018.4,74.3,26.2,14.2,1019.4,46.5
1995-12-06,40.4,13.8,1011.4,87.9,41.0,18.1,1015.1,71.5,32.0,15.4,1018.6,30.2
1995-12-07,41.1,19.4,1012.1,81.0,36.1,15.1,1013.6,70.4,28.7,16.1,1025.3,33.8
1995-12-08,37.4,15.8,1014.2,77.0,38.7,12.9,1011.0,69.5,33.2,12.0,1019.6,41.9
1995-12-09,36.2,17.8,1013.9,77.8,32.4,15.6,1007.4,66.8,30.3,11.5,1026.7,34.5
1995-12-10,37.9,15.8,1024.6,84.7,38.5,14.8,1022.3,83.9,27.2,13.7,1015.8,23.3
1995-12-11,40.0,13.7,1027.5,87.1,34.8,13.2,1022.6,77.6,27.9,11.7,1019.2,31.0
1995-12-12,35.6,19.4,1010.5,91.9,34.6,14.9,1017.1,55.9,28.3,10.9,1026.3,43.9
1995-12-13,37.9,16.7,1019.4,75.3,35.4,18.4,1007.5,65.8,23.1,10.9,1028.0,35.8
1995-12-14,37.4,14.9,1016.1,82.0,34.1,13.3,1023.2,64.5,28.8,11.9,1011.9,23.8
1995-12-15,34.6,13.9,1005.7,82.2,36.0,13.9,1024.1,72.8,27.8,11.6,1011.7,25.8
1995-12-16,34.4,12.2,1013.7,82.0,35.6,28.0,1027.6,79.2,27.0,13.4,1014.2,32.9
1995-12-17,42.1,17.0,1017.1,84.9,31.0,14.8,1020.3,70.9,30.2,16.1,1010.7,29.2
1995-12-18,40.3,13.5,1011.1,84.4,33.5,19.1,1022.0,67.5,29.4,11.4,1018.8,34.4
1995-12-19,40.8,13.3,1014.8,76.2,38.5,15.4,1006.0,59.6,24.1,20.2,1011.2,39.7
1995-12-20,37.4,12.7,1022.2,74.4,33.5,13.9,1019.2,88.4,33.0,12.5,1031.5,33.7
1995-12-21,38.6,14.3,1018.7,87.0,34.3,13.3,1014.5,63.8,27.7,13.2,1027.5,34.9
1995-12-22,39.6,17.3,1023.2,75.5,38.0,17.8,1003.0,78.0,25.1,13.5,1018.9,18.1
1995-12-23,42.1,13.0,1011.3,90.2,42.5,15.3,1017.3,66.3,26.0,11.0,1024.7,22.2
1995-12-24,39.1,19.6,1010.0,76.9,29.7,26.6,1013.6,74.0,28.4,11.5,1020.8,22.6
1995-12-25,36.4,13.5,1021.0,79.9,34.1,21.1,1013.4,90.9,24.3,11.1,1019.2,22.6
1995-12-26,39.7,22.4,1022.6,77.9,37.8,13.6,1031.5,90.9,27.6,12.5,1022.1,23.8
1995-12-27,31.0,15.4,1005.2,93.9,36.9,16.7,1009.6,84.2,23.9,11.6,1011.8,25.2
1995-12-28,35.8,13.4,1014.9,98.0,32.6,13.7,1013.3,67.4,24.8,14.3,1014.6,32.8
1995-12-29,38.3,24.3,1025.6,83.2,35.6,14.6,1016.9,79.6,28.2,11.2,1025.3,27.8
1995-12-30,39.6,14.7,1018.0,78.1,33.0,14.4,1015.4,69.5,32.7,13.6,1017.9,23.2
1995-12-31,39.8,16.4,1011.1,78.9,32.5,15.5,1006.1,64.5,33.0,11.5,1020.8,32.5
1996-01-01,37.0,13.8,1008.7,89.8,30.7,19.3,1021.7,78.4,26.8,11.5,1019.1,31.0
1996-01-02,37.7,12.4,1021.2,81.1,31.1,20.6,1013.9,75.2,29.5,18.1,1017.0,27.3
1996-01-03,37.2,22.0,1020.1,93.4,35.3,17.0,1029.6,65.3,27.6,15.5,1019.7,30.6
1996-01-04,39.8,13.2,1028.8,82.2,35.4,16.5,1005.6,69.7,21.7,12.5,1022.9,32.9
1996-01-05,39.4,19.5,1009.5,92.8,31.4,22.0,1013.5,83.7,24.0,12.5,1018.4,26.1
1996-01-06,37.8,19.1,1012.6,81.7,33.3,13.4,1012.7,64.0,29.9,16.9,1017.5,25.5
1996-01-07,36.5,12.3,1023.5,75.7,35.4,14.7,1026.6,81.1,28.9,12.9,1018.9,33.4
1996-01-08,39.1,12.3,1013.9,70.8,37.0,13.8,1025.6,72.6,28.0,11.0,1024.7,25.2
1996-01-09,38.4,14.8,1007.0,87.1,40.4,13.5,1013.5,63.0,26.3,12.2,1018.9,38.1
1996-01-10,41.9,12.1,1017.8,71.8,38.2,16.9,1010.4,73.7,34.7,11.4,1015.8,37.8
1996-01-11,38.0,13.6,1012.7,91.8,39.6,13.7,1017.6,75.0,31.0,16.6,1015.2,35.7
1996-01-12,37.7,14.2,1023.3,74.7,39.5,24.2,1019.9,66.3,21.6,13.8,1017.7,21.1
1996-01-13,36.2,12.6,1014.8,86.6,31.1,15.6,1021.7,77.5,26.6,14.7,1023.0,26.0
1996-01-14,42.1,16.3,1020.7,95.7,37.6,15.2,1014.7,85.4,22.8,19.0,1022.5,20.3
1996-01-15,38.5,13.6,1022.8,89.6,31.3,14.5,1013.6,94.0,29.5,13.2,1024.9,30.2
1996-01-16,39.0,13.6,1019.3,79.5,37.8,14.0,1020.6,84.6,25.6,13.2,1014.3,18.2
1996-01-17,42.7,12.7,1035.8,100.0,35.2,21.4,1025.3,80.7,30.0,12.1,1018.3,27.0
1996-01-18,41.4,18.4,1019.3,94.3,38.1,16.2,1026.5,77.8,27.1,14.7,1019.9,32.6
1996-01-19,35.0,11.9,1028.0,90.4,35.6,13.8,1015.2,82.5,23.5,11.1,1029.7,19.2
1996-01-20,41.6,11.9,1012.2,82.4,38.4,16.9,1010.8,96.6,24.2,10.9,1020.9,31.0
1996-01-21,41.5,28.0,1017.9,78.3,36.4,13.8,1005.2,74.2,31.0,14.0,1016.2,23.5
1996-01-22,34.3,11.9,1024.5,100.0,38.7,18.0,1014.6,70.4,29.3,15.4,1019.5,14.5
1996-01-23,42.5,12.3,1017.1,82.0,32.5,15.6,1014.6,73.4,31.5,13.8,1009.0,8.0
1996-01-24,37.3,18.2,1020.1,77.7,34.3,14.8,1018.7,69.5,30.4,13.9,1025.0,21.9
1996-01-25,40.8,14.6,1025.3,80.8,32.9,16.5,1013.7,81.5,25.8,15.0,1024.8,23.8
1996-01-26,37.6,14.7,1019.5,73.6,35.1,19.9,1010.4,76.4,27.1,11.3,1022.0,30.2
1996-01-27,44.7,13.6,1008.7,76.8,36.6,14.5,1011.5,87.2,27.7,16.6,1019.7,17.0
1996-01-28,39.6,12.2,1018.3,85.0,36.6,16.8,1022.4,72.1,27.0,18.5,1017.8,7.1
1996-01-29,41.4,13.0,1021.6,84.2,30.9,14.2,1004.5,59.7,21.5,14.8,1028.1,25.9
1996-01-30,39.6,15.4,1019.3,85.1,37.4,14.2,1017.3,74.7,33.0,12.2,1021.7,18.4
1996-01-31,36.7,13.6,1014.2,72.7,40.5,19.0,1022.6,76.3,29.8,12.4,1017.2,12.9
1996-02-01,39.2,15.5,1010.8,85.9,38.4,15.4,1008.7,77.4,29.7,10.8,1022.8,19.8
1996-02-02,36.0,11.6,1013.1,78.2,33.3,14.4,1019.4,81.5,26.3,15.5,1031.8,19.4
1996-02-03,40.3,14.7,1021.6,85.2,39.0,13.3,1025.6,75.7,26.3,10.5,1024.1,27.1
1996-02-04,39.2,14.2,1018.0,93.2,39.4,18.1,1011.1,67.2,28.3,10.9,1019.4,22.7
1996-02-05,36.3,22.5,1017.1,92.0,35.1,16.0,1016.6,77.9,22.5,10.5,1021.8,16.1
1996-02-06,38.7,18.6,1019.4,87.9,39.2,16.9,1013.1,70.5,27.7,13.8,1016.8,31.0
1996-02-07,37.3,14.2,1015.9,81.7,40.4,14.4,1016.8,62.8,26.0,14.7,1026.8,11.0
1996-02-08,38.9,14.0,1023.1,81.7,37.3,13.7,1007.7,68.4,24.5,12.9,1003.8,12.9
1996-02-09,39.8,11.6,1010.3,76.8,36.4,16.9,1010.1,61.5,35.3,11.0,1008.6,28.6
1996-02-10,42.1,19.8,1021.3,87.0,41.9,12.6,1023.7,80.4,34.1,10.7,1024.1,24.7
1996-02-11,38.2,15.0,1024.3,73.6,41.6,16.1,1011.8,68.5,25.7,15.1,1023.4,10.9
1996-02-12,38.5,13.3,1029.3,68.2,33.2,25.4,1015.3,68.3,29.6,11.0,1021.2,22.5
1996-02-13,41.5,17.1,1019.7,77.8,38.0,18.1,1013.4,70.8,17.5,13.2,1019.8,21.1
1996-02-14,40.9,15.1,1008.2,67.8,38.2,16.8,1029.1,79.9,28.4,15.5,1025.8,9.9
1996-02-15,42.8,13.6,1034.1,74.4,37.0,14.2,1003.5,85.2,32.3,14.3,1025.4,22.4
1996-02-16,40.5,13.4,1026.9,84.7,42.7,12.2,1018.9,77.1,27.4,13.9,1019.2,12.8
1996-02-17,42.5,18.9,1027.4,63.7,40.7,26.7,1008.9,76.1,30.4,16.9,1011.3,13.6
1996-02-18,34.0,15.8,1013.9,81.2,39.2,20.9,1014.0,57.4,28.7,11.1,1007.1,9.4
1996-02-19,39.5,12.5,1017.7,84.7,39.7,14.4,1017.0,61.6,30.5,10.1,1021.0,33.8
1996-02-20,41.6,13.9,1016.4,87.8,40.5,16.0,1013.6,80.5,30.6,11.8,1023.0,16.6
1996-02-21,41.4,11.6,1014.3,74.0,41.6,14.8,1016.6,69.8,22.9,11.3,1022.6,16.6
1996-02-22,42.1,19.0,1010.6,68.0,39.4,16.0,1011.4,76.9,29.6,10.2,1021.1,15.7
1996-02-23,44.1,14.4,1021.9,64.5,39.0,12.0,1004.2,84.6,36.8,9.9,1018.6,33.3
1996-02-24,40.7,20.5,1024.4,83.9,42.4,34.4,1013.8,83.1,24.6,10.3,1026.2,6.4
1996-02-25,42.9,11.8,1023.4,75.3,41.0,17.1,1015.7,63.2,32.1,9.8,1018.6,10.4
1996-02-26,41.7,11.8,1011.9,74.9,40.9,12.8,1007.1,73.9,33.1,18.6,1024.8,28.8
1996-02-27,43.6,16.0,1011.9,79.0,38.7,14.4,1011.8,58.6,22.4,11.5,1017.9,17.0
1996-02-28,43.8,11.5,1020.7,88.8,42.4,13.9,1016.5,73.5,33.5,10.1,1019.8,9.7
1996-02-29,40.0,11.9,1021.6,60.5,42.1,13.1,1014.5,70.7,32.2,10.6,1014.5,18.7
1996-03-01,43.8,17.0,1017.9,74.3,41.9,13.6,1020.2,83.3,29.5,14.0,1020.4,24.6
1996-03-02,44.5,12.7,1012.8,85.3,38.4,14.4,1011.4,65.0,31.1,13.5,1019.2,16.3
1996-03-03,43.6,11.5,1022.6,83.1,46.8,14.0,1023.8,66.2,31.8,24.1,1013.2,10.8
1996-03-04,44.3,12.0,1023.5,77.7,43.6,17.8,1010.8,71.4,30.3,10.6,1021.9,10.3
1996-03-05,43.9,14.1,1019.9,93.0,44.0,11.8,1014.4,64.0,26.4,10.4,1023.8,17.4
1996-03-06,41.7,10.8,1012.0,80.1,47.6,11.5,1005.4,59.2,39.1,9.7,1013.5,22.1
1996-03-07,42.6,20.1,1010.9,67.1,44.0,13.7,1009.8,82.2,31.2,13.6,1014.5,25.8
1996-03-08,44.4,12.3,1023.5,73.4,44.2,13.4,1010.4,95.0,31.1,11.6,1017.2,25.0
1996-03-09,43.9,14.5,1013.0,90.8,45.6,14.8,1019.5,77.9,25.6,10.6,1013.6,13.4
1996-03-10,42.6,13.8,1013.2,79.2,47.9,12.3,1002.9,72.8,35.8,9.8,1013.7,23.2
1996-03-11,42.7,13.5,1017.6,83.3,41.7,11.4,1028.1,68.9,33.3,10.3,1021.9,12.7
1996-03-12,44.4,11.7,1012.4,90.2,52.0,16.7,1017.3,71.5,36.3,12.1,1017.2,19.1
1996-03-13,41.3,10.1,1020.4,97.0,45.0,13.0,1015.5,83.9,30.1,9.4,1010.9,13.0
1996-03-14,43.7,14.0,1015.3,67.6,42.9,11.4,1006.2,72.4,25.5,11.3,1017.2,10.4
1996-03-15,48.2,19.1,1011.4,76.4,43.3,21.8,1035.9,76.0,30.8,10.6,1023.4,14.1
1996-03-16,45.9,11.9,1015.2,78.4,52.3,20.9,1018.5,60.1,36.2,9.1,1022.3,26.4
1996-03-17,44.3,19.0,1009.6,78.5,41.7,11.4,1029.1,70.5,30.7,9.6,1021.4,11.0
1996-03-18,44.5,12.0,1010.9,83.8,45.0,16.5,1016.0,56.4,34.1,12.4,1017.5,25.9
1996-03-19,51.8,10.2,1011.6,85.6,43.1,13.4,1011.3,66.7,31.1,8.8,1015.1,16.0
1996-03-20,45.8,10.4,1020.3,78.0,45.3,11.9,1020.6,69.3,30.9,9.5,1013.7,21.2
1996-03-21,47.4,15.6,1017.9,76.5,47.7,12.3,997.8,79.6,34.7,11.6,1018.5,25.2
1996-03-22,44.5,12.4,1006.5,63.3,46.3,22.2,1006.0,63.1,32.4,10.5,1016.3,13.4
1996-03-23,47.7,11.1,1012.4,73.0,48.2,11.9,1004.6,76.2,31.8,14.3,1025.9,19.5
1996-03-24,43.2,14.2,1007.7,86.0,53.6,11.3,1023.4,67.6,30.5,9.5,1017.4,14.9
1996-03-25,45.8,12.5,1009.7,68.4,48.8,12.6,999.5,73.9,29.9,18.3,1015.1,22.0
1996-03-26,46.2,15.5,1011.3,84.2,46.3,13.7,1015.9,58.0,36.3,9.9,1013.7,15.7
1996-03-27,41.7,19.9,1015.9,65.9,47.2,11.4,1022.0,65.4,36.6,9.2,1021.7,9.8
1996-03-28,48.5,12.4,1015.7,79.9,50.8,15.4,1018.3,73.7,33.2,10.7,1021.3,19.6
1996-03-29,46.2,19.8,1005.6,77.7,45.7,13.4,1025.9,73.1,29.8,8.9,1002.8,22.5
1996-03-30,49.7,11.0,1005.8,69.0,53.4,19.3,1011.5,85.1,34.1,10.1,1021.8,8.4
1996-03-31,47.2,14.6,1010.7,50.7,50.6,11.4,1021.9,82.2,38.1,10.3,1014.9,15.8
1996-04-01,45.5,16.1,1015.2,75.9,50.8,13.8,1018.7,75.9,27.1,10.8,1010.6,22.8
1996-04-02,49.5,9.1,1013.1,74.4,49.8,17.6,1000.5,56.9,29.9,8.6,1014.2,23.0
1996-04-03,48.0,14.9,1001.5,80.8,52.2,9.9,1006.1,55.6,34.2,12.7,1009.2,24.1
1996-04-04,48.6,10.4,1016.3,76.7,53.6,12.2,996.2,54.1,33.3,8.0,1008.8,9.5
1996-04-05,50.0,10.3,1003.2,65.6,49.2,12.6,989.6,58.9,37.4,10.8,1019.1,23.7
1996-04-06,49.4,13.3,1016.2,64.6,54.9,12.2,1015.8,59.8,34.1,10.1,1007.5,13.0
1996-04-07,47.4,9.6,1017.3,91.3,45.5,10.9,1007.8,72.2,38.1,12.6,1022.4,8.3
1996-04-08,44.9,8.7,1024.4,73.9,49.1,10.0,1001.9,53.5,37.6,12.8,1015.0,19.5
1996-04-09,47.0,9.5,1015.9,71.8,48.2,16.6,1011.6,65.8,36.5,12.0,1012.3,29.1
1996-04-10,49.1,11.7,1025.4,71.5,50.6,12.0,1016.1,78.7,32.9,9.2,1012.3,22.6
1996-04-11,49.6,17.7,1024.1,76.6,54.0,9.8,1026.3,89.2,36.9,11.8,1017.8,25.1
1996-04-12,53.5,10.0,1011.9,76.0,59.9,11.3,1015.0,89.7,37.6,12.4,1010.8,16.0
1996-04-13,55.2,13.2,1011.2,62.4,56.5,10.1,1027.6,62.6,38.3,10.8,1010.2,17.6
1996-04-14,49.9,9.0,1024.4,63.3,54.6,10.6,1012.9,76.2,38.2,11.9,1018.3,16.9
1996-04-15,51.5,14.0,1019.6,85.7,51.2,15.2,1007.8,73.8,42.6,7.4,1012.8,26.2
1996-04-16,49.4,12.6,1023.3,75.8,55.7,11.8,1010.4,72.9,38.3,8.9,1020.5,18.8
1996-04-17,49.0,10.0,1012.1,67.2,51.2,10.1,1015.5,62.5,40.3,10.6,998.4,36.1
1996-04-18,50.3,14.9,1005.7,61.0,59.2,15.0,993.1,59.0,36.3,15.4,1016.6,16.0
1996-04-19,49.5,8.2,1009.3,66.5,50.2,9.8,1012.6,69.1,32.4,7.9,1012.8,13.1
