date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
1995-11-04,69.1,54.9,0.0,77.3,54.1,78.2,44.2,2006,2021,0.93
1995-11-05,71.8,53.0,0.0,77.2,54.3,89.1,41.8,1973,2012,1.74
1995-11-06,76.2,51.7,0.0,77.2,53.9,82.6,41.1,1950,1987,1.29
1995-11-07,77.1,57.6,0.0,76.2,53.4,84.3,52.4,1963,1954,0.86
1995-11-08,76.7,52.6,0.0,76.3,53.5,80.6,44.0,1969,2017,0.41
1995-11-09,79.8,56.3,0.0,76.2,52.6,93.4,49.8,2007,1965,0.23
1995-11-10,70.0,50.2,0.0,75.1,53.2,74.2,44.5,1973,1962,0.55
1995-11-11,68.4,47.3,0.0,74.9,53.0,85.8,37.7,1957,1953,2.58
1995-11-12,69.9,57.0,0.0,75.0,53.2,81.5,45.6,1997,1999,0.33
1995-11-13,74.4,51.8,0.0,74.8,51.8,81.9,40.4,1987,1950,0.16
1995-11-14,79.9,49.6,0.0,74.7,51.8,87.1,38.9,2002,1995,1.96
1995-11-15,75.3,50.2,0.0,74.0,52.3,88.9,44.5,2004,2020,1.83
1995-11-16,78.4,53.1,0.0,74.1,51.5,95.3,45.4,1960,1987,0.02
1995-11-17,79.8,45.7,0.0,73.8,52.5,86.8,38.8,1994,2008,0.75
1995-11-18,67.2,50.5,0.0,73.4,51.1,78.5,41.6,2021,1986,0.75
1995-11-19,77.5,53.0,0.0,72.9,51.2,82.7,49.7,2000,1985,0.39
1995-11-20,74.5,42.9,0.0,72.8,50.7,85.1,35.3,1988,1985,0.02
1995-11-21,70.9,49.6,0.0,72.9,51.3,74.1,45.1,1973,1969,0.38
1995-11-22,73.0,51.5,0.0,72.5,50.5,82.7,43.0,1970,1993,0.41
1995-11-23,61.3,51.8,0.0,72.7,49.9,75.7,40.6,1954,1968,1.48
1995-11-24,78.2,47.1,0.0,72.6,51.0,93.9,38.8,2004,1979,0.32
1995-11-25,70.7,44.7,0.0,71.3,50.2,82.7,35.5,1985,1950,1.24
1995-11-26,67.0,52.7,0.0,71.5,49.8,83.3,41.3,1966,1989,2.04
1995-11-27,69.8,52.8,0.0,71.6,49.2,85.2,42.1,1955,1983,0.35
1995-11-28,74.7,52.2,0.0,71.2,49.6,86.9,41.9,2011,1973,0.37
1995-11-29,73.1,52.0,0.0,71.4,49.1,87.1,49.5,2007,2004,0.72
1995-11-30,66.2,44.7,0.0,71.1,49.6,72.3,39.4,1992,2004,0.86
1995-12-01,66.0,54.5,0.0,71.2,49.3,76.4,46.8,1966,1965,0.21
1995-12-02,66.2,44.4,0.0,70.9,48.7,76.1,34.7,1991,1996,0.17
1995-12-03,64.3,42.0,0.0,70.7,49.2,76.4,32.9,2012,2021,2.31
1995-12-04,66.0,43.3,0.0,70.1,48.4,75.8,34.0,2018,1957,1.26
1995-12-05,69.1,48.5,0.0,70.4,48.8,76.5,41.5,2014,1975,0.35
1995-12-06,68.7,37.2,0.0,69.7,48.4,79.4,32.5,1986,2003,0.15
1995-12-07,70.0,49.4,0.0,70.3,48.4,75.8,44.4,1995,1978,0.09
1995-12-08,64.4,44.7,0.0,69.8,47.9,81.3,37.8,2005,1958,0.21
1995-12-09,71.3,43.7,0.0,69.6,49.0,88.9,34.1,1951,1974,0.23
1995-12-10,67.3,46.4,0.0,69.1,48.3,85.1,43.7,2018,1987,0.3
1995-12-11,68.3,48.6,0.0,69.1,47.4,77.3,42.8,1986,1963,0.98
1995-12-12,68.3,50.0,0.0,69.2,47.5,79.1,45.9,1957,1960,0.04
1995-12-13,69.3,51.7,0.0,68.7,48.1,77.2,46.3,2020,1979,0.5
1995-12-14,73.7,43.9,0.0,69.1,47.6,80.2,34.3,2002,1976,2.38
1995-12-15,66.1,47.7,0.0,69.3,48.7,80.2,36.3,1997,2009,1.16
1995-12-16,66.0,43.9,0.0,68.7,47.5,80.5,32.1,2016,1958,0.19
1995-12-17,70.0,49.2,0.0,68.4,47.4,83.4,41.9,1980,1990,0.07
1995-12-18,65.5,48.1,0.0,67.8,47.2,77.4,39.4,2006,1959,0.21
1995-12-19,68.6,52.1,0.0,68.5,47.2,71.8,44.2,2017,1961,3.54
1995-12-20,71.0,48.6,0.0,68.3,47.0,87.8,38.9,1957,2014,0.65
1995-12-21,69.7,44.4,0.0,68.9,46.9,86.6,39.4,1993,1976,0.41
1995-12-22,65.5,49.1,0.0,67.8,46.9,78.4,39.5,2011,2009,0.63
1995-12-23,69.4,46.4,0.0,68.9,47.2,84.9,44.0,2011,1994,0.53
1995-12-24,63.5,51.0,0.0,68.4,46.7,68.0,40.3,2009,1981,1.71
1995-12-25,75.1,47.5,0.0,67.9,47.1,90.6,38.9,1997,1953,0.56
1995-12-26,70.1,49.6,0.0,68.4,47.2,84.4,45.0,1951,1973,0.19
1995-12-27,65.8,43.5,0.0,69.2,46.6,72.6,31.7,2015,2007,0.24
1995-12-28,68.0,46.7,0.0,68.2,47.0,82.1,36.0,2005,1957,0.78
1995-12-29,67.9,47.4,0.0,67.2,47.3,73.5,42.3,1954,1983,0.53
1995-12-30,67.7,39.3,0.0,67.6,47.3,73.1,36.3,2020,2003,0.8
1995-12-31,66.4,46.7,0.19,68.1,47.3,72.4,34.7,1954,1981,0.21
1996-01-01,67.2,48.6,0.0,67.6,47.6,77.2,43.9,2007,1999,1.77
1996-01-02,62.0,41.1,0.0,68.1,46.8,70.6,30.1,1959,1982,1.16
1996-01-03,69.3,43.6,0.0,67.9,46.8,85.4,31.7,1974,1968,1.21
1996-01-04,67.0,46.4,0.0,68.4,46.9,71.7,34.9,1986,1978,2.07
1996-01-05,70.7,40.6,0.0,68.4,46.8,83.4,34.3,1994,1980,1.6
1996-01-06,66.7,49.9,0.0,67.8,46.8,72.8,38.8,1972,1953,0.7
1996-01-07,73.5,50.9,0.0,68.2,46.7,90.0,42.9,1963,1989,0.36
1996-01-08,66.8,47.1,0.0,67.9,47.1,74.9,36.3,1950,1967,0.74
1996-01-09,67.7,48.4,0.0,68.1,46.9,83.5,37.8,1977,2015,0.1
1996-01-10,63.3,49.7,0.0,67.8,47.6,69.4,39.8,1972,2018,0.45
1996-01-11,72.0,46.2,0.0,68.6,45.9,78.7,42.0,1961,2006,0.81
1996-01-12,62.5,43.0,0.15,68.5,47.2,66.8,31.4,2002,1950,0.4
1996-01-13,74.6,50.1,0.0,68.4,47.0,78.2,39.1,1951,1971,0.57
1996-01-14,70.1,51.9,0.0,69.4,46.8,86.5,45.2,2008,1972,0.27
1996-01-15,69.5,47.7,0.0,67.9,47.9,86.2,43.4,2016,1982,0.2
1996-01-16,71.7,48.9,0.0,68.9,47.3,75.8,41.0,1976,1976,0.42
1996-01-17,72.2,45.6,0.0,69.0,47.4,75.7,37.9,1960,1988,0.58
1996-01-18,69.3,49.9,0.0,68.9,47.5,83.4,44.1,2021,1978,1.73
1996-01-19,67.3,51.9,0.0,68.8,48.5,70.9,47.6,1959,2004,1.16
1996-01-20,73.9,48.8,0.0,69.1,47.8,81.0,44.6,1998,1969,0.13
1996-01-21,67.1,51.8,0.0,69.4,48.4,72.2,45.7,1968,2007,0.02
1996-01-22,69.5,48.2,0.0,69.6,47.3,79.7,40.9,1984,1978,1.26
1996-01-23,64.3,41.8,0.0,70.1,48.0,69.7,37.4,1996,1990,1.37
1996-01-24,61.9,44.9,0.0,69.3,48.7,74.2,36.9,1979,2007,0.52
1996-01-25,67.8,53.7,0.0,69.8,48.2,74.8,48.0,1991,1965,0.21
1996-01-26,72.2,49.5,0.0,70.2,48.5,86.0,38.4,1987,1988,1.01
1996-01-27,66.6,46.9,0.0,70.1,47.5,74.1,43.7,1969,1969,0.3
1996-01-28,72.3,50.4,0.0,69.7,47.9,76.0,46.1,2006,1958,0.1
1996-01-29,68.9,48.4,0.0,70.0,48.9,85.1,43.5,1959,1995,0.09
1996-01-30,73.4,49.1,0.0,70.8,48.7,80.3,44.2,1979,1987,0.31
1996-01-31,84.0,43.5,0.0,70.6,49.2,87.6,32.6,2002,2008,0.16
1996-02-01,69.3,50.5,0.0,70.7,49.0,80.3,48.1,1992,1967,1.57
1996-02-02,69.4,50.8,0.0,70.5,49.1,84.3,43.4,2004,2008,1.5
1996-02-03,71.8,55.6,0.0,71.2,49.4,80.7,45.4,1982,1969,2.3
1996-02-04,72.2,47.5,0.0,71.8,49.8,76.4,36.7,1979,2004,0.51
1996-02-05,62.1,49.3,0.0,71.3,49.9,72.8,46.8,1968,1982,0.78
1996-02-06,71.4,52.6,0.78,71.6,49.6,80.0,44.4,1974,2004,1.42
1996-02-07,66.5,51.3,0.0,72.4,49.9,69.5,39.5,1975,1999,0.48
1996-02-08,72.5,52.0,0.0,72.3,50.8,78.9,42.0,2000,1964,0.44
1996-02-09,69.8,51.1,0.0,73.1,50.7,86.7,48.2,1998,1994,1.24
1996-02-10,71.5,48.5,0.0,72.5,50.9,74.9,36.8,1970,1952,0.8
1996-02-11,72.9,48.7,0.0,73.5,50.7,89.7,38.7,2000,1980,0.13
1996-02-12,75.1,57.6,0.01,73.2,51.5,88.4,50.9,1980,1960,0.24
1996-02-13,77.7,52.2,0.9,73.2,51.2,86.4,44.0,2016,1968,1.95
1996-02-14,79.0,52.6,0.0,73.7,51.9,87.0,47.3,1957,1965,0.46
1996-02-15,83.0,51.1,1.09,73.5,51.6,98.6,44.2,1993,1950,1.37
1996-02-16,77.3,46.7,0.0,73.9,51.9,95.2,42.4,1987,1979,0.06
1996-02-17,75.7,51.2,0.0,74.3,52.1,87.2,41.8,2006,2001,0.12
1996-02-18,75.8,55.7,0.0,74.3,52.6,83.4,48.3,2020,2005,0.23
1996-02-19,72.6,50.9,0.0,75.0,52.5,85.6,46.3,1998,1995,1.81
1996-02-20,79.4,51.3,0.0,75.0,52.4,94.2,41.2,1986,1960,0.79
1996-02-21,78.3,47.4,0.0,75.2,52.9,91.0,36.0,1965,1989,0.56
1996-02-22,75.9,47.6,0.43,75.5,53.2,79.1,39.8,1955,1978,1.24
1996-02-23,67.6,57.2,0.0,75.6,53.5,75.4,48.3,1979,2005,0.27
1996-02-24,79.1,58.3,0.0,76.8,53.1,84.3,54.6,1953,1960,0.0
1996-02-25,80.9,53.0,0.0,76.2,54.4,97.1,42.8,1974,2008,0.09
1996-02-26,74.9,56.4,0.0,76.5,53.3,81.9,52.6,1980,1988,1.34
1996-02-27,70.5,61.5,0.0,76.8,54.0,77.8,50.0,1965,1971,0.16
1996-02-28,69.7,53.7,0.0,76.7,55.1,85.5,49.4,1963,2015,1.35
1996-02-29,78.4,54.8,0.0,77.1,54.6,95.6,44.5,1982,1982,0.67
1996-03-01,79.1,52.8,0.0,77.5,54.7,91.3,50.7,1962,1964,0.77
1996-03-02,73.8,61.2,0.0,78.2,54.9,80.1,57.0,1963,1957,0.48
1996-03-03,75.9,54.1,0.0,78.4,54.5,83.4,44.4,1960,1957,0.84
1996-03-04,74.1,58.5,0.0,78.6,56.0,88.8,47.4,1997,1984,0.44
1996-03-05,79.0,56.8,0.0,79.1,55.6,91.0,49.2,1971,1958,0.57
1996-03-06,76.7,55.0,0.0,79.6,57.0,84.6,48.6,1957,2003,0.84
1996-03-07,78.1,53.1,0.0,79.0,56.6,95.1,48.6,2020,2004,0.11
1996-03-08,75.5,55.3,0.0,80.4,56.2,84.3,47.0,2006,2000,0.11
1996-03-09,73.8,53.5,0.0,80.0,56.8,78.8,51.1,1958,2017,0.25
1996-03-10,80.9,59.4,0.0,81.0,57.4,88.3,56.8,2009,2002,3.5
1996-03-11,80.2,52.4,0.0,80.1,57.8,83.9,46.8,1980,1971,0.37
1996-03-12,85.6,57.4,0.0,81.0,57.9,97.3,45.5,2021,1975,0.93
1996-03-13,82.1,61.5,0.0,81.4,57.8,95.5,50.2,1985,1984,1.0
1996-03-14,84.8,62.1,0.0,81.8,58.4,94.0,56.7,1980,2007,0.88
1996-03-15,83.6,57.6,0.0,82.4,58.7,92.0,50.2,1996,1971,0.93
1996-03-16,77.5,59.1,0.0,82.7,59.4,95.0,52.3,1955,1980,0.1
1996-03-17,81.6,56.5,0.0,82.7,58.8,90.2,47.0,1975,1992,0.92
1996-03-18,82.0,54.1,0.0,83.1,59.1,94.8,49.1,1956,2018,5.64
1996-03-19,78.9,60.6,0.0,83.5,59.1,93.9,57.3,1991,1972,0.65
1996-03-20,88.9,57.9,0.0,83.5,59.3,97.3,51.9,1993,1992,1.11
1996-03-21,81.1,60.2,0.0,84.2,59.8,98.0,56.6,1995,1954,0.1
1996-03-22,82.8,61.3,0.0,84.8,59.9,96.8,51.1,2002,1959,0.2
1996-03-23,81.5,59.9,0.0,85.4,60.2,90.4,53.2,1965,2020,1.24
1996-03-24,93.1,52.8,0.0,85.7,61.0,105.8,48.5,2008,1990,0.97
1996-03-25,89.0,59.4,0.0,85.3,61.2,102.1,48.3,1977,1993,0.13
1996-03-26,80.7,63.0,0.0,86.0,61.2,97.7,54.6,1962,1959,0.24
1996-03-27,83.0,60.4,0.0,86.0,62.1,95.7,56.4,1976,1955,0.22
1996-03-28,84.8,63.0,0.0,86.5,62.2,98.6,60.7,1952,1965,1.69
1996-03-29,93.0,64.1,0.0,87.9,61.8,101.4,61.2,1985,1967,0.22
1996-03-30,87.3,67.4,0.0,87.3,62.4,95.2,58.1,1960,2004,0.25
1996-03-31,88.3,60.6,0.0,87.8,62.7,100.3,53.4,1964,1969,0.82
1996-04-01,85.1,62.2,0.0,87.8,63.5,100.3,57.6,2012,2015,0.53
1996-04-02,88.0,64.2,0.0,87.6,63.8,94.9,58.1,2014,1973,0.17
1996-04-03,87.2,69.9,0.0,88.3,63.6,95.7,63.8,1978,1975,0.73
1996-04-04,95.2,63.8,0.17,89.1,63.7,112.2,52.6,1968,2016,0.43
1996-04-05,97.0,64.6,0.0,89.0,64.0,102.6,58.5,2015,2000,0.37
1996-04-06,88.6,71.6,0.0,89.1,63.8,95.8,69.3,1991,2019,0.06
1996-04-07,93.0,61.8,1.29,89.9,64.3,108.4,55.6,1996,1976,2.11
1996-04-08,85.8,66.0,0.0,90.2,65.2,90.1,59.0,2007,1957,0.04
1996-04-09,88.9,63.7,0.0,90.8,65.0,92.8,52.6,2004,1971,1.24
1996-04-10,94.6,66.5,0.0,90.8,65.9,103.3,59.2,2011,1984,1.77
1996-04-11,93.1,62.6,0.0,90.6,66.2,110.9,59.3,2017,1969,2.63
1996-04-12,92.3,70.8,0.0,91.9,66.3,101.9,59.2,1979,2009,0.12
1996-04-13,87.7,72.4,0.0,91.5,66.3,90.8,69.8,1996,1989,0.19
1996-04-14,88.1,63.5,0.19,92.5,66.8,98.8,53.6,1965,2006,1.74
1996-04-15,87.0,67.9,0.0,92.9,67.1,94.9,64.1,2018,1996,0.58
1996-04-16,92.6,65.4,0.0,92.8,66.8,106.7,57.5,2019,1981,2.92
1996-04-17,93.7,60.0,0.0,93.5,67.2,98.7,53.9,2008,1977,0.06
1996-04-18,89.4,65.8,0.0,93.5,68.1,96.2,61.3,1979,1993,1.25
1996-04-19,91.9,70.5,0.0,94.3,67.0,108.9,66.1,1958,1977,0.1
1996-04-20,89.4,61.1,0.0,93.9,68.2,94.0,50.1,1979,1977,0.89
1996-04-21,93.2,70.5,0.0,94.7,68.0,106.1,61.5,2021,1997,1.91
1996-04-22,98.4,63.6,0.0,94.6,68.7,109.5,57.4,1997,1993,0.73
1996-04-23,95.2,71.6,0.0,94.5,68.9,103.1,62.7,2019,1982,1.81
1996-04-24,94.9,71.7,0.0,94.8,68.5,107.5,62.5,1954,1964,0.22
1996-04-25,95.2,70.7,0.0,95.8,69.4,104.4,65.2,1993,1977,0.5
1996-04-26,97.6,65.6,0.0,96.1,68.9,103.7,54.4,1992,1999,0.13
1996-04-27,89.8,66.2,0.0,96.4,69.6,102.0,56.3,1965,1995,0.25
1996-04-28,93.7,68.4,0.0,97.1,70.4,108.1,60.5,1965,2021,1.1
1996-04-29,98.3,68.1,0.0,97.0,70.0,115.8,62.8,2017,1988,1.11
1996-04-30,94.9,70.4,0.0,97.5,70.4,107.7,65.1,1972,1959,1.73
1996-05-01,93.7,72.3,0.0,97.7,70.4,104.9,64.3,2014,2019,1.07
1996-05-02,92.1,73.5,0.0,98.0,70.8,105.4,65.1,1987,1963,0.05
1996-05-03,95.0,75.3,0.0,98.8,71.3,110.2,68.0,2011,1991,0.11
1996-05-04,106.6,65.8,0.0,99.0,71.3,120.1,60.5,2019,1960,0.35
1996-05-05,104.7,71.1,0.0,98.8,71.4,109.7,59.4,2019,1993,0.33
1996-05-06,101.5,69.4,0.0,99.6,71.8,108.9,61.7,1988,1999,0.37
1996-05-07,95.5,76.1,0.0,99.5,72.2,101.9,65.6,1970,2019,0.13
1996-05-08,105.0,70.6,0.0,100.2,72.6,109.6,67.8,2010,1991,0.23
1996-05-09,104.5,76.9,0.0,100.1,73.6,110.3,67.1,2014,1975,1.81
1996-05-10,98.7,67.3,0.0,100.3,72.6,114.0,59.3,2006,2013,0.06
1996-05-11,104.5,75.9,0.0,101.3,73.7,120.0,66.8,1994,1995,0.9
1996-05-12,99.5,71.3,0.0,101.5,74.2,106.3,66.8,1992,1991,1.27
1996-05-13,100.0,71.7,0.0,101.1,73.2,106.3,66.4,1997,1969,0.2
1996-05-14,96.8,73.2,0.0,101.7,74.2,106.8,70.0,2007,1998,0.31
1996-05-15,103.1,72.3,0.0,101.7,74.1,107.0,63.2,2008,2001,0.05
1996-05-16,99.8,69.6,0.0,101.9,74.7,112.9,62.0,1965,2005,0.15
1996-05-17,105.2,76.5,0.0,102.2,74.4,116.6,73.2,1977,1980,0.47
1996-05-18,100.0,74.3,0.0,102.3,73.4,115.6,66.9,1980,1987,0.04
1996-05-19,107.7,69.6,0.0,103.0,74.5,116.8,67.5,1981,1960,0.26
1996-05-20,103.4,72.4,0.0,103.6,75.0,113.3,64.8,1951,1980,1.04
1996-05-21,95.9,75.6,0.0,102.2,75.3,106.2,63.7,1989,1992,0.1
1996-05-22,103.4,80.3,0.0,103.4,75.5,112.3,70.9,2013,1975,0.05
1996-05-23,100.0,70.2,0.0,103.1,75.3,115.9,67.1,1975,2008,0.4
1996-05-24,98.2,75.8,0.0,104.0,75.5,115.5,65.0,1987,1954,0.24
1996-05-25,103.9,77.4,0.0,105.0,76.3,120.7,71.4,1960,1955,0.03
1996-05-26,100.1,75.8,0.0,104.1,75.7,104.8,72.5,1964,1956,2.45
1996-05-27,106.8,81.0,0.0,105.0,76.3,123.3,75.7,1999,1955,2.57
1996-05-28,102.5,78.6,0.0,103.9,76.4,119.4,69.5,1984,2010,0.02
1996-05-29,101.5,80.1,0.1,105.0,76.8,112.1,74.8,2001,1970,0.82
1996-05-30,111.8,71.7,0.0,105.4,76.3,128.5,62.3,1953,1979,1.51
1996-05-31,106.6,83.9,0.11,105.7,77.0,113.3,75.5,1977,1959,0.25
1996-06-01,107.7,80.1,0.0,105.1,77.0,111.2,68.1,1990,1965,0.66
1996-06-02,107.4,77.5,0.0,104.8,76.7,115.0,66.7,1995,1991,0.79
1996-06-03,106.5,76.0,0.83,106.4,78.0,111.1,72.4,1956,1999,1.45
1996-06-04,112.1,74.4,0.0,105.7,77.1,115.6,63.2,1986,1977,0.26
1996-06-05,105.2,77.1,0.0,105.7,77.4,110.1,65.9,1997,1971,0.6
1996-06-06,116.5,73.2,0.0,106.6,77.6,120.7,66.8,2021,1959,0.96
1996-06-07,102.8,81.8,0.04,105.9,77.3,115.4,72.0,2010,1965,0.22
1996-06-08,103.4,78.5,0.0,107.2,78.0,109.1,69.0,2020,1954,0.46
1996-06-09,107.2,72.5,0.0,106.1,77.7,119.5,70.1,1994,1971,0.01
1996-06-10,106.5,76.6,0.0,106.6,78.4,117.6,74.1,2019,2013,0.15
1996-06-11,105.3,85.6,0.0,106.4,77.8,115.3,78.6,1978,2009,0.24
1996-06-12,103.5,78.8,0.0,107.6,78.4,109.5,76.1,2004,2009,0.97
1996-06-13,108.2,76.5,0.0,106.7,78.9,119.9,70.1,2021,1984,0.7
1996-06-14,111.1,77.0,0.0,107.1,77.4,124.1,70.0,1982,1996,0.64
1996-06-15,108.7,78.5,0.0,107.4,78.3,119.1,68.0,1982,2004,0.46
1996-06-16,103.4,80.6,0.0,106.7,78.2,108.0,71.9,1999,1955,0.47
1996-06-17,107.7,79.5,0.0,107.7,79.2,120.1,75.7,1970,1980,0.54
1996-06-18,110.5,79.8,0.0,107.9,78.1,124.0,71.7,1956,1974,2.07
1996-06-19,112.5,77.3,0.0,107.3,78.3,121.1,65.8,2011,1966,2.67
1996-06-20,106.9,76.2,0.0,107.4,79.1,114.4,65.4,2016,2009,1.18
1996-06-21,111.0,83.7,0.0,107.3,78.6,120.7,79.3,1999,1955,0.01
1996-06-22,111.8,84.3,0.0,107.9,78.5,124.3,76.0,2008,1968,0.48
1996-06-23,102.4,76.9,0.0,108.3,79.4,119.8,68.8,2009,2005,1.5
1996-06-24,111.7,79.4,0.0,107.9,79.0,120.4,73.7,2001,1968,0.59
1996-06-25,109.5,74.3,0.0,108.1,78.9,113.5,63.4,1960,1995,0.33
1996-06-26,102.9,75.4,0.0,107.7,78.6,107.0,65.6,1990,1991,0.55
1996-06-27,107.0,81.7,0.0,107.8,78.7,121.7,70.1,1996,1973,0.0
1996-06-28,104.1,81.8,0.0,108.0,79.5,109.7,74.4,2011,1970,0.73
1996-06-29,108.1,82.3,0.0,108.3,79.3,120.0,73.3,1967,1981,0.59
1996-06-30,103.1,86.9,0.0,107.4,79.2,108.8,82.3,1990,1991,0.04
1996-07-01,111.2,72.9,0.15,108.0,78.7,123.7,67.6,1978,1961,2.31
1996-07-02,100.5,72.7,0.0,107.6,79.2,110.9,62.1,2018,2009,0.56
1996-07-03,107.3,80.6,0.0,108.0,79.0,113.6,71.6,2018,1975,0.27
1996-07-04,104.7,80.2,0.0,108.2,79.1,112.7,69.7,1968,1958,0.57
1996-07-05,102.0,85.3,0.0,108.1,78.8,111.2,82.3,2006,1988,3.16
1996-07-06,102.8,80.7,0.0,107.8,79.5,118.4,76.9,1967,1957,0.89
1996-07-07,111.2,77.7,0.15,107.8,79.1,116.5,71.2,2013,1981,0.78
1996-07-08,108.5,81.8,0.13,107.4,79.6,119.8,76.5,1965,1987,0.58
1996-07-09,109.9,79.0,0.0,107.7,78.7,126.1,69.2,1972,1954,1.23
1996-07-10,110.6,76.3,0.0,107.3,78.7,123.1,72.6,2018,2015,0.29
1996-07-11,104.9,82.8,0.0,107.7,78.8,112.3,79.6,1984,1972,0.87
1996-07-12,110.4,78.9,0.0,107.6,79.2,115.8,67.8,1978,2012,0.09
1996-07-13,104.0,78.0,0.0,108.3,78.7,109.5,73.9,2020,1960,0.1
1996-07-14,116.4,78.0,0.0,107.4,77.6,123.8,67.7,2016,1994,0.57
1996-07-15,105.5,88.0,0.0,107.5,78.8,121.8,79.1,1977,1951,1.21
1996-07-16,105.4,76.6,0.0,107.0,78.7,117.9,65.3,1950,1962,0.6
1996-07-17,108.4,76.3,0.0,107.6,78.8,118.3,74.2,1998,1957,0.3
1996-07-18,110.3,79.0,0.0,107.3,78.6,118.5,69.5,1987,1992,0.14
1996-07-19,106.0,79.5,0.0,107.3,78.1,112.8,72.1,1994,1982,0.07
1996-07-20,100.9,78.8,0.0,107.2,78.3,105.5,72.5,1967,2011,1.53
1996-07-21,112.0,80.3,0.26,106.3,78.7,118.9,75.9,1986,2003,1.03
1996-07-22,109.3,81.3,0.0,107.3,78.0,125.8,72.4,1955,1957,0.26
1996-07-23,103.0,78.6,0.0,106.4,78.4,106.5,71.4,2013,1986,0.49
1996-07-24,109.3,76.0,0.0,106.3,77.2,126.8,71.2,1978,1952,1.64
1996-07-25,108.2,79.5,0.0,106.3,78.0,111.4,69.5,1952,1985,0.38
1996-07-26,110.7,76.0,0.55,106.1,77.4,127.7,67.9,2009,1993,0.79
1996-07-27,103.0,77.5,0.0,105.5,77.4,109.2,67.0,1957,1999,0.16
1996-07-28,106.1,73.8,0.37,105.4,77.4,111.6,68.5,1967,1960,0.86
1996-07-29,102.2,82.4,0.0,105.2,76.7,116.2,79.7,2007,1969,0.83
1996-07-30,110.5,79.3,0.0,105.5,77.4,121.6,71.9,1993,1961,0.81
1996-07-31,104.8,75.4,0.0,104.8,77.0,120.6,70.0,1993,1999,0.23
1996-08-01,111.6,79.6,0.0,105.6,76.9,125.3,74.0,1961,1991,2.26
1996-08-02,107.7,83.2,0.0,105.1,76.7,120.6,76.5,1969,1989,0.03
1996-08-03,109.1,76.1,0.39,104.3,76.4,121.6,66.2,1984,1979,1.66
1996-08-04,103.3,74.3,0.0,104.5,76.3,108.9,68.7,2013,1953,0.39
1996-08-05,104.2,79.6,0.0,104.4,76.4,117.0,69.8,1996,1970,0.76
1996-08-06,110.3,75.7,0.0,104.6,75.7,121.9,71.0,1990,1959,0.18
1996-08-07,102.0,68.6,0.0,104.5,75.4,111.1,58.7,1989,2012,0.51
1996-08-08,109.5,73.5,0.11,104.2,76.1,125.6,65.7,1992,1962,0.27
1996-08-09,100.8,72.2,0.0,103.5,76.0,114.8,66.8,2020,1990,1.32
1996-08-10,104.1,82.0,0.0,104.3,75.9,113.6,76.8,2014,2013,0.1
1996-08-11,101.9,77.9,0.0,103.2,75.5,118.8,67.6,1976,2003,0.39
1996-08-12,109.2,78.9,0.74,103.0,75.4,116.3,70.5,1993,1971,0.91
1996-08-13,106.1,77.0,0.02,102.8,74.9,111.2,69.6,1980,1953,0.45
1996-08-14,101.3,76.3,0.0,102.7,75.0,108.9,73.5,2018,2004,2.38
1996-08-15,99.8,68.6,0.0,102.8,74.7,108.3,66.5,2016,1970,0.82
1996-08-16,105.2,73.8,0.0,102.5,74.4,117.8,69.3,1999,1980,0.24
1996-08-17,100.6,79.5,0.0,102.5,73.8,116.6,75.7,2013,1983,0.07
1996-08-18,106.1,65.4,0.0,101.2,73.9,118.0,58.7,1979,2000,0.73
1996-08-19,95.2,77.0,0.0,101.3,73.8,102.0,66.5,1994,2008,0.08
1996-08-20,103.0,64.9,0.0,100.8,74.1,107.6,56.7,2003,1962,0.72
1996-08-21,103.1,71.1,0.0,101.2,74.1,108.9,64.8,2012,2000,1.47
1996-08-22,100.6,76.0,0.0,99.8,73.1,116.8,71.8,2002,1959,0.43
1996-08-23,102.0,72.8,0.0,99.9,73.5,115.3,64.5,1988,1991,1.35
1996-08-24,100.8,72.1,1.12,100.1,73.3,110.0,63.5,1950,1965,2.45
1996-08-25,97.2,75.1,0.0,99.7,73.5,103.7,68.1,1962,2003,0.09
1996-08-26,95.7,68.2,0.0,99.5,72.8,111.5,61.5,1975,1967,0.7
1996-08-27,95.7,70.7,0.0,98.8,71.9,100.2,64.1,1961,1992,2.48
1996-08-28,102.0,70.3,0.0,98.9,71.5,109.3,58.3,2019,1984,0.61
1996-08-29,97.2,64.5,0.0,98.7,71.3,103.7,54.3,1953,1976,1.86
1996-08-30,99.1,68.1,0.0,98.4,71.3,114.5,65.2,1969,1964,0.3
1996-08-31,92.5,74.9,0.2,97.4,70.8,108.6,63.9,1964,1981,0.26
1996-09-01,97.9,77.3,0.0,97.8,70.3,112.6,66.1,1955,2008,1.05
1996-09-02,95.5,79.3,0.25,97.7,70.5,108.8,75.4,2004,2016,0.29
1996-09-03,104.3,72.3,0.0,97.8,69.7,119.7,67.1,1971,2015,0.38
1996-09-04,95.3,60.3,0.0,96.4,69.8,104.8,54.1,1986,1989,1.67
1996-09-05,90.3,69.6,0.0,96.6,69.9,101.4,65.3,1991,1993,1.22
1996-09-06,94.0,73.1,0.0,96.4,70.2,104.5,62.5,1998,1951,0.44
1996-09-07,97.4,76.0,0.0,95.8,69.2,108.2,69.8,1965,1964,0.07
