date,seattle_soil_moisture_vol,new_york_soil_moisture_vol,phoenix_soil_moisture_vol,seattle_saturation_pct,new_york_saturation_pct,phoenix_saturation_pct,data_source
1995-10-25,0.4968,0.4936,0.454,99.4,98.7,90.8,NASA_SMAP_Simulated
1995-10-26,0.5,0.492,0.4524,100.0,98.4,90.5,NASA_SMAP_Simulated
1995-10-27,0.5,0.5,0.4507,100.0,100.0,90.1,NASA_SMAP_Simulated
1995-10-28,0.5,0.4983,0.4491,100.0,99.7,89.8,NASA_SMAP_Simulated
1995-10-29,0.5,0.5,0.4474,100.0,100.0,89.5,NASA_SMAP_Simulated
1995-10-30,0.4983,0.5,0.4457,99.7,100.0,89.1,NASA_SMAP_Simulated
1995-10-31,0.5,0.4983,0.4441,100.0,99.7,88.8,NASA_SMAP_Simulated
1995-11-01,0.5,0.5,0.4424,100.0,100.0,88.5,NASA_SMAP_Simulated
1995-11-02,0.5,0.4983,0.4406,100.0,99.7,88.1,NASA_SMAP_Simulated
1995-11-03,0.4983,0.4966,0.4389,99.7,99.3,87.8,NASA_SMAP_Simulated
1995-11-04,0.5,0.4948,0.4372,100.0,99.0,87.4,NASA_SMAP_Simulated
1995-11-05,0.5,0.4931,0.4354,100.0,98.6,87.1,NASA_SMAP_Simulated
1995-11-06,0.5,0.4913,0.4337,100.0,98.3,86.7,NASA_SMAP_Simulated
1995-11-07,0.4982,0.4895,0.4319,99.6,97.9,86.4,NASA_SMAP_Simulated
1995-11-08,0.4964,0.5,0.4301,99.3,100.0,86.0,NASA_SMAP_Simulated
1995-11-09,0.5,0.4982,0.4283,100.0,99.6,85.7,NASA_SMAP_Simulated
1995-11-10,0.5,0.5,0.4264,100.0,100.0,85.3,NASA_SMAP_Simulated
1995-11-11,0.5,0.4982,0.4246,100.0,99.6,84.9,NASA_SMAP_Simulated
1995-11-12,0.5,0.4963,0.4227,100.0,99.3,84.5,NASA_SMAP_Simulated
1995-11-13,0.5,0.4944,0.4208,100.0,98.9,84.2,NASA_SMAP_Simulated
1995-11-14,0.5,0.5,0.419,100.0,100.0,83.8,NASA_SMAP_Simulated
1995-11-15,0.5,0.4981,0.417,100.0,99.6,83.4,NASA_SMAP_Simulated
1995-11-16,0.4981,0.4962,0.4151,99.6,99.2,83.0,NASA_SMAP_Simulated
1995-11-17,0.5,0.4942,0.4132,100.0,98.8,82.6,NASA_SMAP_Simulated
1995-11-18,0.5,0.5,0.4112,100.0,100.0,82.2,NASA_SMAP_Simulated
1995-11-19,0.5,0.498,0.4092,100.0,99.6,81.8,NASA_SMAP_Simulated
1995-11-20,0.5,0.496,0.4072,100.0,99.2,81.4,NASA_SMAP_Simulated
1995-11-21,0.5,0.494,0.4052,100.0,98.8,81.0,NASA_SMAP_Simulated
1995-11-22,0.5,0.5,0.4031,100.0,100.0,80.6,NASA_SMAP_Simulated
1995-11-23,0.5,0.5,0.401,100.0,100.0,80.2,NASA_SMAP_Simulated
1995-11-24,0.4979,0.5,0.399,99.6,100.0,79.8,NASA_SMAP_Simulated
1995-11-25,0.5,0.5,0.3969,100.0,100.0,79.4,NASA_SMAP_Simulated
1995-11-26,0.5,0.4979,0.3947,100.0,99.6,78.9,NASA_SMAP_Simulated
1995-11-27,0.4979,0.4957,0.3926,99.6,99.1,78.5,NASA_SMAP_Simulated
1995-11-28,0.5,0.5,0.3904,100.0,100.0,78.1,NASA_SMAP_Simulated
1995-11-29,0.5,0.4978,0.3882,100.0,99.6,77.6,NASA_SMAP_Simulated
1995-11-30,0.5,0.5,0.386,100.0,100.0,77.2,NASA_SMAP_Simulated
1995-12-01,0.5,0.4978,0.3838,100.0,99.6,76.8,NASA_SMAP_Simulated
1995-12-02,0.4977,0.4955,0.3815,99.5,99.1,76.3,NASA_SMAP_Simulated
1995-12-03,0.5,0.4932,0.3792,100.0,98.6,75.8,NASA_SMAP_Simulated
1995-12-04,0.5,0.5,0.3769,100.0,100.0,75.4,NASA_SMAP_Simulated
1995-12-05,0.5,0.4977,0.3746,100.0,99.5,74.9,NASA_SMAP_Simulated
1995-12-06,0.5,0.4953,0.3722,100.0,99.1,74.4,NASA_SMAP_Simulated
1995-12-07,0.5,0.5,0.3699,100.0,100.0,74.0,NASA_SMAP_Simulated
1995-12-08,0.5,0.4976,0.3675,100.0,99.5,73.5,NASA_SMAP_Simulated
1995-12-09,0.5,0.4952,0.365,100.0,99.0,73.0,NASA_SMAP_Simulated
1995-12-10,0.5,0.5,0.3626,100.0,100.0,72.5,NASA_SMAP_Simulated
1995-12-11,0.5,0.4975,0.3601,100.0,99.5,72.0,NASA_SMAP_Simulated
1995-12-12,0.5,0.495,0.3576,100.0,99.0,71.5,NASA_SMAP_Simulated
1995-12-13,0.5,0.4925,0.3551,100.0,98.5,71.0,NASA_SMAP_Simulated
1995-12-14,0.5,0.49,0.3526,100.0,98.0,70.5,NASA_SMAP_Simulated
1995-12-15,0.5,0.4874,0.35,100.0,97.5,70.0,NASA_SMAP_Simulated
1995-12-16,0.5,0.5,0.3474,100.0,100.0,69.5,NASA_SMAP_Simulated
1995-12-17,0.5,0.4974,0.3448,100.0,99.5,69.0,NASA_SMAP_Simulated
1995-12-18,0.4974,0.4947,0.3422,99.5,98.9,68.4,NASA_SMAP_Simulated
1995-12-19,0.5,0.5,0.3395,100.0,100.0,67.9,NASA_SMAP_Simulated
1995-12-20,0.5,0.5,0.3368,100.0,100.0,67.4,NASA_SMAP_Simulated
1995-12-21,0.5,0.5,0.3341,100.0,100.0,66.8,NASA_SMAP_Simulated
1995-12-22,0.5,0.5,0.3313,100.0,100.0,66.3,NASA_SMAP_Simulated
1995-12-23,0.5,0.5,0.3286,100.0,100.0,65.7,NASA_SMAP_Simulated
1995-12-24,0.4972,0.5,0.3258,99.4,100.0,65.2,NASA_SMAP_Simulated
1995-12-25,0.5,0.5,0.323,100.0,100.0,64.6,NASA_SMAP_Simulated
1995-12-26,0.5,0.5,0.3201,100.0,100.0,64.0,NASA_SMAP_Simulated
1995-12-27,0.5,0.5,0.3172,100.0,100.0,63.4,NASA_SMAP_Simulated
1995-12-28,0.5,0.5,0.3143,100.0,100.0,62.9,NASA_SMAP_Simulated
1995-12-29,0.4971,0.4971,0.3114,99.4,99.4,62.3,NASA_SMAP_Simulated
1995-12-30,0.5,0.4941,0.3085,100.0,98.8,61.7,NASA_SMAP_Simulated
1995-12-31,0.5,0.4912,0.3815,100.0,98.2,76.3,NASA_SMAP_Simulated
1996-01-01,0.497,0.4882,0.3785,99.4,97.6,75.7,NASA_SMAP_Simulated
1996-01-02,0.5,0.4851,0.3755,100.0,97.0,75.1,NASA_SMAP_Simulated
1996-01-03,0.5,0.5,0.3724,100.0,100.0,74.5,NASA_SMAP_Simulated
1996-01-04,0.5,0.5,0.3693,100.0,100.0,73.9,NASA_SMAP_Simulated
1996-01-05,0.5,0.4969,0.3662,100.0,99.4,73.2,NASA_SMAP_Simulated
1996-01-06,0.5,0.5,0.3631,100.0,100.0,72.6,NASA_SMAP_Simulated
1996-01-07,0.5,0.5,0.36,100.0,100.0,72.0,NASA_SMAP_Simulated
1996-01-08,0.5,0.5,0.3568,100.0,100.0,71.4,NASA_SMAP_Simulated
1996-01-09,0.5,0.5,0.3536,100.0,100.0,70.7,NASA_SMAP_Simulated
1996-01-10,0.4968,0.5,0.3503,99.4,100.0,70.1,NASA_SMAP_Simulated
1996-01-11,0.5,0.4967,0.3471,100.0,99.3,69.4,NASA_SMAP_Simulated
1996-01-12,0.5,0.4935,0.4038,100.0,98.7,80.8,NASA_SMAP_Simulated
1996-01-13,0.5,0.5,0.4005,100.0,100.0,80.1,NASA_SMAP_Simulated
1996-01-14,0.5,0.4967,0.3972,100.0,99.3,79.4,NASA_SMAP_Simulated
1996-01-15,0.5,0.4933,0.3938,100.0,98.7,78.8,NASA_SMAP_Simulated
1996-01-16,0.5,0.4979,0.3904,100.0,99.6,78.1,NASA_SMAP_Simulated
1996-01-17,0.5,0.4945,0.387,100.0,98.9,77.4,NASA_SMAP_Simulated
1996-01-18,0.5,0.4911,0.3836,100.0,98.2,76.7,NASA_SMAP_Simulated
1996-01-19,0.5,0.4876,0.3801,100.0,97.5,76.0,NASA_SMAP_Simulated
1996-01-20,0.5,0.4841,0.3766,100.0,96.8,75.3,NASA_SMAP_Simulated
1996-01-21,0.5,0.5,0.3731,100.0,100.0,74.6,NASA_SMAP_Simulated
1996-01-22,0.4965,0.4965,0.3696,99.3,99.3,73.9,NASA_SMAP_Simulated
1996-01-23,0.5,0.5,0.366,100.0,100.0,73.2,NASA_SMAP_Simulated
1996-01-24,0.5,0.5,0.3625,100.0,100.0,72.5,NASA_SMAP_Simulated
1996-01-25,0.4964,0.5,0.3589,99.3,100.0,71.8,NASA_SMAP_Simulated
1996-01-26,0.5,0.5,0.3552,100.0,100.0,71.0,NASA_SMAP_Simulated
1996-01-27,0.4964,0.4964,0.3516,99.3,99.3,70.3,NASA_SMAP_Simulated
1996-01-28,0.4927,0.4927,0.3479,98.5,98.5,69.6,NASA_SMAP_Simulated
1996-01-29,0.5,0.489,0.3442,100.0,97.8,68.8,NASA_SMAP_Simulated
1996-01-30,0.5,0.5,0.3405,100.0,100.0,68.1,NASA_SMAP_Simulated
1996-01-31,0.5,0.4963,0.3368,100.0,99.3,67.4,NASA_SMAP_Simulated
1996-02-01,0.5,0.4925,0.333,100.0,98.5,66.6,NASA_SMAP_Simulated
1996-02-02,0.4962,0.5,0.3292,99.2,100.0,65.8,NASA_SMAP_Simulated
1996-02-03,0.4924,0.4962,0.3254,98.5,99.2,65.1,NASA_SMAP_Simulated
1996-02-04,0.5,0.5,0.3216,100.0,100.0,64.3,NASA_SMAP_Simulated
1996-02-05,0.5,0.4961,0.3177,100.0,99.2,63.5,NASA_SMAP_Simulated
1996-02-06,0.5,0.4923,0.5,100.0,98.5,100.0,NASA_SMAP_Simulated
1996-02-07,0.5,0.5,0.4961,100.0,100.0,99.2,NASA_SMAP_Simulated
1996-02-08,0.5,0.4961,0.4922,100.0,99.2,98.4,NASA_SMAP_Simulated
1996-02-09,0.4961,0.5,0.4883,99.2,100.0,97.7,NASA_SMAP_Simulated
1996-02-10,0.5,0.5,0.4843,100.0,100.0,96.9,NASA_SMAP_Simulated
1996-02-11,0.5,0.5,0.4803,100.0,100.0,96.1,NASA_SMAP_Simulated
1996-02-12,0.5,0.496,0.4803,100.0,99.2,96.1,NASA_SMAP_Simulated
1996-02-13,0.5,0.492,0.5,100.0,98.4,100.0,NASA_SMAP_Simulated
1996-02-14,0.5,0.5,0.496,100.0,100.0,99.2,NASA_SMAP_Simulated
1996-02-15,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
1996-02-16,0.5,0.4959,0.4959,100.0,99.2,99.2,NASA_SMAP_Simulated
1996-02-17,0.4959,0.4918,0.4918,99.2,98.4,98.4,NASA_SMAP_Simulated
1996-02-18,0.5,0.5,0.4877,100.0,100.0,97.5,NASA_SMAP_Simulated
1996-02-19,0.5,0.5,0.4836,100.0,100.0,96.7,NASA_SMAP_Simulated
1996-02-20,0.4959,0.5,0.4795,99.2,100.0,95.9,NASA_SMAP_Simulated
1996-02-21,0.4917,0.4958,0.4753,98.3,99.2,95.1,NASA_SMAP_Simulated
1996-02-22,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
1996-02-23,0.5,0.4958,0.4958,100.0,99.2,99.2,NASA_SMAP_Simulated
1996-02-24,0.4958,0.5,0.4916,99.2,100.0,98.3,NASA_SMAP_Simulated
1996-02-25,0.5,0.5,0.4874,100.0,100.0,97.5,NASA_SMAP_Simulated
1996-02-26,0.5,0.5,0.4832,100.0,100.0,96.6,NASA_SMAP_Simulated
1996-02-27,0.5,0.5,0.4789,100.0,100.0,95.8,NASA_SMAP_Simulated
1996-02-28,0.5,0.4957,0.4747,100.0,99.1,94.9,NASA_SMAP_Simulated
1996-02-29,0.5,0.4915,0.4704,100.0,98.3,94.1,NASA_SMAP_Simulated
1996-03-01,0.5,0.4872,0.4661,100.0,97.4,93.2,NASA_SMAP_Simulated
1996-03-02,0.4957,0.4829,0.4618,99.1,96.6,92.4,NASA_SMAP_Simulated
1996-03-03,0.4914,0.4786,0.4575,98.3,95.7,91.5,NASA_SMAP_Simulated
1996-03-04,0.4871,0.5,0.4532,97.4,100.0,90.6,NASA_SMAP_Simulated
1996-03-05,0.5,0.5,0.4488,100.0,100.0,89.8,NASA_SMAP_Simulated
1996-03-06,0.4997,0.5,0.4445,99.9,100.0,88.9,NASA_SMAP_Simulated
1996-03-07,0.4953,0.5,0.4401,99.1,100.0,88.0,NASA_SMAP_Simulated
1996-03-08,0.5,0.4956,0.4357,100.0,99.1,87.1,NASA_SMAP_Simulated
1996-03-09,0.5,0.4912,0.4313,100.0,98.2,86.3,NASA_SMAP_Simulated
1996-03-10,0.5,0.4909,0.427,100.0,98.2,85.4,NASA_SMAP_Simulated
1996-03-11,0.5,0.4865,0.4226,100.0,97.3,84.5,NASA_SMAP_Simulated
1996-03-12,0.5,0.482,0.4181,100.0,96.4,83.6,NASA_SMAP_Simulated
1996-03-13,0.5,0.4776,0.4137,100.0,95.5,82.7,NASA_SMAP_Simulated
1996-03-14,0.4956,0.4732,0.4093,99.1,94.6,81.9,NASA_SMAP_Simulated
1996-03-15,0.5,0.4688,0.4049,100.0,93.8,81.0,NASA_SMAP_Simulated
1996-03-16,0.4956,0.5,0.4004,99.1,100.0,80.1,NASA_SMAP_Simulated
1996-03-17,0.4911,0.4956,0.396,98.2,99.1,79.2,NASA_SMAP_Simulated
1996-03-18,0.5,0.5,0.3915,100.0,100.0,78.3,NASA_SMAP_Simulated
1996-03-19,0.4955,0.4955,0.3871,99.1,99.1,77.4,NASA_SMAP_Simulated
1996-03-20,0.4911,0.5,0.3826,98.2,100.0,76.5,NASA_SMAP_Simulated
1996-03-21,0.5,0.4955,0.3781,100.0,99.1,75.6,NASA_SMAP_Simulated
1996-03-22,0.5,0.4911,0.3736,100.0,98.2,74.7,NASA_SMAP_Simulated
1996-03-23,0.5,0.4866,0.3692,100.0,97.3,73.8,NASA_SMAP_Simulated
1996-03-24,0.4955,0.4821,0.3647,99.1,96.4,72.9,NASA_SMAP_Simulated
1996-03-25,0.5,0.4776,0.3602,100.0,95.5,72.0,NASA_SMAP_Simulated
1996-03-26,0.5,0.5,0.3557,100.0,100.0,71.1,NASA_SMAP_Simulated
1996-03-27,0.5,0.4955,0.3512,100.0,99.1,70.2,NASA_SMAP_Simulated
1996-03-28,0.5,0.491,0.3467,100.0,98.2,69.3,NASA_SMAP_Simulated
1996-03-29,0.5,0.4865,0.3422,100.0,97.3,68.4,NASA_SMAP_Simulated
1996-03-30,0.5,0.482,0.3377,100.0,96.4,67.5,NASA_SMAP_Simulated
1996-03-31,0.4955,0.4775,0.3332,99.1,95.5,66.6,NASA_SMAP_Simulated
1996-04-01,0.491,0.473,0.3287,98.2,94.6,65.7,NASA_SMAP_Simulated
1996-04-02,0.4865,0.4685,0.3242,97.3,93.7,64.8,NASA_SMAP_Simulated
1996-04-03,0.482,0.464,0.3197,96.4,92.8,63.9,NASA_SMAP_Simulated
1996-04-04,0.4775,0.5,0.3832,95.5,100.0,76.6,NASA_SMAP_Simulated
1996-04-05,0.473,0.4955,0.3787,94.6,99.1,75.7,NASA_SMAP_Simulated
1996-04-06,0.5,0.5,0.3742,100.0,100.0,74.8,NASA_SMAP_Simulated
1996-04-07,0.4955,0.4955,0.5,99.1,99.1,100.0,NASA_SMAP_Simulated
1996-04-08,0.5,0.491,0.4955,100.0,98.2,99.1,NASA_SMAP_Simulated
1996-04-09,0.5,0.4865,0.491,100.0,97.3,98.2,NASA_SMAP_Simulated
1996-04-10,0.5,0.482,0.4865,100.0,96.4,97.3,NASA_SMAP_Simulated
1996-04-11,0.4995,0.4776,0.4821,99.9,95.5,96.4,NASA_SMAP_Simulated
1996-04-12,0.495,0.5,0.4776,99.0,100.0,95.5,NASA_SMAP_Simulated
1996-04-13,0.4946,0.5,0.4731,98.9,100.0,94.6,NASA_SMAP_Simulated
1996-04-14,0.4901,0.4955,0.5,98.0,99.1,100.0,NASA_SMAP_Simulated
1996-04-15,0.4897,0.5,0.4955,97.9,100.0,99.1,NASA_SMAP_Simulated
1996-04-16,0.5,0.5,0.4911,100.0,100.0,98.2,NASA_SMAP_Simulated
1996-04-17,0.4996,0.4956,0.4866,99.9,99.1,97.3,NASA_SMAP_Simulated
1996-04-18,0.4951,0.4911,0.4822,99.0,98.2,96.4,NASA_SMAP_Simulated
1996-04-19,0.4907,0.4867,0.4778,98.1,97.3,95.6,NASA_SMAP_Simulated
1996-04-20,0.5,0.4823,0.4734,100.0,96.5,94.7,NASA_SMAP_Simulated
1996-04-21,0.5,0.4778,0.4689,100.0,95.6,93.8,NASA_SMAP_Simulated
1996-04-22,0.4956,0.5,0.4645,99.1,100.0,92.9,NASA_SMAP_Simulated
1996-04-23,0.5,0.5,0.4601,100.0,100.0,92.0,NASA_SMAP_Simulated
1996-04-24,0.4956,0.4956,0.4558,99.1,99.1,91.2,NASA_SMAP_Simulated
1996-04-25,0.5,0.4912,0.4514,100.0,98.2,90.3,NASA_SMAP_Simulated
1996-04-26,0.5,0.5,0.447,100.0,100.0,89.4,NASA_SMAP_Simulated
1996-04-27,0.4996,0.5,0.4427,99.9,100.0,88.5,NASA_SMAP_Simulated
1996-04-28,0.5,0.4957,0.4383,100.0,99.1,87.7,NASA_SMAP_Simulated
1996-04-29,0.4957,0.4913,0.434,99.1,98.3,86.8,NASA_SMAP_Simulated
1996-04-30,0.4913,0.487,0.4297,98.3,97.4,85.9,NASA_SMAP_Simulated
1996-05-01,0.487,0.4827,0.4254,97.4,96.5,85.1,NASA_SMAP_Simulated
1996-05-02,0.4827,0.4784,0.4211,96.5,95.7,84.2,NASA_SMAP_Simulated
1996-05-03,0.4785,0.4741,0.4168,95.7,94.8,83.4,NASA_SMAP_Simulated
1996-05-04,0.4742,0.4699,0.4125,94.8,94.0,82.5,NASA_SMAP_Simulated
1996-05-05,0.4699,0.5,0.4083,94.0,100.0,81.7,NASA_SMAP_Simulated
1996-05-06,0.5,0.4958,0.404,100.0,99.2,80.8,NASA_SMAP_Simulated
1996-05-07,0.4998,0.4955,0.3998,100.0,99.1,80.0,NASA_SMAP_Simulated
1996-05-08,0.4956,0.5,0.3956,99.1,100.0,79.1,NASA_SMAP_Simulated
1996-05-09,0.4914,0.4958,0.3914,98.3,99.2,78.3,NASA_SMAP_Simulated
1996-05-10,0.4872,0.4916,0.3872,97.4,98.3,77.4,NASA_SMAP_Simulated
1996-05-11,0.483,0.4875,0.383,96.6,97.5,76.6,NASA_SMAP_Simulated
1996-05-12,0.5,0.4833,0.3789,100.0,96.7,75.8,NASA_SMAP_Simulated
1996-05-13,0.5,0.4792,0.3748,100.0,95.8,75.0,NASA_SMAP_Simulated
1996-05-14,0.4959,0.4751,0.3707,99.2,95.0,74.1,NASA_SMAP_Simulated
1996-05-15,0.4918,0.5,0.3666,98.4,100.0,73.3,NASA_SMAP_Simulated
1996-05-16,0.5,0.4959,0.3625,100.0,99.2,72.5,NASA_SMAP_Simulated
1996-05-17,0.4959,0.4919,0.3584,99.2,98.4,71.7,NASA_SMAP_Simulated
1996-05-18,0.5,0.4878,0.3544,100.0,97.6,70.9,NASA_SMAP_Simulated
1996-05-19,0.496,0.5,0.3504,99.2,100.0,70.1,NASA_SMAP_Simulated
1996-05-20,0.492,0.5,0.3464,98.4,100.0,69.3,NASA_SMAP_Simulated
1996-05-21,0.5,0.5,0.3424,100.0,100.0,68.5,NASA_SMAP_Simulated
1996-05-22,0.496,0.5,0.3384,99.2,100.0,67.7,NASA_SMAP_Simulated
1996-05-23,0.5,0.5,0.3345,100.0,100.0,66.9,NASA_SMAP_Simulated
1996-05-24,0.4961,0.5,0.3306,99.2,100.0,66.1,NASA_SMAP_Simulated
1996-05-25,0.4922,0.4961,0.3267,98.4,99.2,65.3,NASA_SMAP_Simulated
1996-05-26,0.5,0.4922,0.3228,100.0,98.4,64.6,NASA_SMAP_Simulated
1996-05-27,0.4961,0.4884,0.3189,99.2,97.7,63.8,NASA_SMAP_Simulated
1996-05-28,0.4923,0.4845,0.3151,98.5,96.9,63.0,NASA_SMAP_Simulated
1996-05-29,0.5,0.4807,0.3513,100.0,96.1,70.3,NASA_SMAP_Simulated
1996-05-30,0.5,0.4929,0.3475,100.0,98.6,69.5,NASA_SMAP_Simulated
1996-05-31,0.5,0.4891,0.3877,100.0,97.8,77.5,NASA_SMAP_Simulated
1996-06-01,0.4962,0.4854,0.3839,99.2,97.1,76.8,NASA_SMAP_Simulated
1996-06-02,0.4925,0.4816,0.3802,98.5,96.3,76.0,NASA_SMAP_Simulated
1996-06-03,0.4888,0.5,0.5,97.8,100.0,100.0,NASA_SMAP_Simulated
1996-06-04,0.4851,0.5,0.4963,97.0,100.0,99.3,NASA_SMAP_Simulated
1996-06-05,0.4815,0.5,0.4927,96.3,100.0,98.5,NASA_SMAP_Simulated
1996-06-06,0.4778,0.5,0.489,95.6,100.0,97.8,NASA_SMAP_Simulated
1996-06-07,0.4742,0.4964,0.5,94.8,99.3,100.0,NASA_SMAP_Simulated
1996-06-08,0.4706,0.4928,0.4964,94.1,98.6,99.3,NASA_SMAP_Simulated
1996-06-09,0.5,0.4892,0.4928,100.0,97.8,98.6,NASA_SMAP_Simulated
1996-06-10,0.4965,0.5,0.4893,99.3,100.0,97.9,NASA_SMAP_Simulated
1996-06-11,0.4929,0.5,0.4858,98.6,100.0,97.2,NASA_SMAP_Simulated
1996-06-12,0.4894,0.4965,0.4823,97.9,99.3,96.5,NASA_SMAP_Simulated
1996-06-13,0.486,0.493,0.4788,97.2,98.6,95.8,NASA_SMAP_Simulated
1996-06-14,0.4825,0.5,0.4754,96.5,100.0,95.1,NASA_SMAP_Simulated
1996-06-15,0.4791,0.4966,0.472,95.8,99.3,94.4,NASA_SMAP_Simulated
1996-06-16,0.5,0.5,0.4686,100.0,100.0,93.7,NASA_SMAP_Simulated
1996-06-17,0.5,0.4966,0.4652,100.0,99.3,93.0,NASA_SMAP_Simulated
1996-06-18,0.4967,0.4933,0.4618,99.3,98.7,92.4,NASA_SMAP_Simulated
1996-06-19,0.4933,0.49,0.4585,98.7,98.0,91.7,NASA_SMAP_Simulated
1996-06-20,0.49,0.4867,0.4552,98.0,97.3,91.0,NASA_SMAP_Simulated
1996-06-21,0.4868,0.5,0.452,97.4,100.0,90.4,NASA_SMAP_Simulated
1996-06-22,0.4835,0.5,0.4487,96.7,100.0,89.7,NASA_SMAP_Simulated
1996-06-23,0.4803,0.5,0.4455,96.1,100.0,89.1,NASA_SMAP_Simulated
1996-06-24,0.4771,0.5,0.4423,95.4,100.0,88.5,NASA_SMAP_Simulated
1996-06-25,0.4739,0.4968,0.4391,94.8,99.4,87.8,NASA_SMAP_Simulated
1996-06-26,0.5,0.4937,0.436,100.0,98.7,87.2,NASA_SMAP_Simulated
1996-06-27,0.4969,0.4906,0.4329,99.4,98.1,86.6,NASA_SMAP_Simulated
1996-06-28,0.4938,0.4875,0.4298,98.8,97.5,86.0,NASA_SMAP_Simulated
1996-06-29,0.4907,0.5,0.4267,98.1,100.0,85.3,NASA_SMAP_Simulated
1996-06-30,0.4877,0.497,0.4237,97.5,99.4,84.7,NASA_SMAP_Simulated
1996-07-01,0.5,0.4939,0.4807,100.0,98.8,96.1,NASA_SMAP_Simulated
1996-07-02,0.497,0.5,0.4777,99.4,100.0,95.5,NASA_SMAP_Simulated
1996-07-03,0.4941,0.5,0.4747,98.8,100.0,94.9,NASA_SMAP_Simulated
1996-07-04,0.4911,0.5,0.4718,98.2,100.0,94.4,NASA_SMAP_Simulated
1996-07-05,0.4882,0.5,0.4689,97.6,100.0,93.8,NASA_SMAP_Simulated
1996-07-06,0.4853,0.5,0.466,97.1,100.0,93.2,NASA_SMAP_Simulated
1996-07-07,0.4825,0.4971,0.5,96.5,99.4,100.0,NASA_SMAP_Simulated
1996-07-08,0.4796,0.4943,0.5,95.9,98.9,100.0,NASA_SMAP_Simulated
1996-07-09,0.5,0.4995,0.4972,100.0,99.9,99.4,NASA_SMAP_Simulated
1996-07-10,0.4972,0.4967,0.4944,99.4,99.3,98.9,NASA_SMAP_Simulated
1996-07-11,0.5,0.5,0.4917,100.0,100.0,98.3,NASA_SMAP_Simulated
1996-07-12,0.4973,0.4973,0.4889,99.5,99.5,97.8,NASA_SMAP_Simulated
1996-07-13,0.4946,0.4946,0.4862,98.9,98.9,97.2,NASA_SMAP_Simulated
1996-07-14,0.5,0.5,0.4835,100.0,100.0,96.7,NASA_SMAP_Simulated
1996-07-15,0.4973,0.4973,0.4809,99.5,99.5,96.2,NASA_SMAP_Simulated
1996-07-16,0.4947,0.4947,0.4783,98.9,98.9,95.7,NASA_SMAP_Simulated
1996-07-17,0.4921,0.4921,0.4757,98.4,98.4,95.1,NASA_SMAP_Simulated
1996-07-18,0.5,0.4895,0.4731,100.0,97.9,94.6,NASA_SMAP_Simulated
1996-07-19,0.4974,0.487,0.4705,99.5,97.4,94.1,NASA_SMAP_Simulated
1996-07-20,0.4949,0.5,0.468,99.0,100.0,93.6,NASA_SMAP_Simulated
1996-07-21,0.4924,0.4975,0.5,98.5,99.5,100.0,NASA_SMAP_Simulated
1996-07-22,0.4899,0.495,0.4975,98.0,99.0,99.5,NASA_SMAP_Simulated
1996-07-23,0.4875,0.4926,0.4951,97.5,98.5,99.0,NASA_SMAP_Simulated
1996-07-24,0.5,0.4901,0.4926,100.0,98.0,98.5,NASA_SMAP_Simulated
1996-07-25,0.4976,0.4877,0.4902,99.5,97.5,98.0,NASA_SMAP_Simulated
1996-07-26,0.4952,0.4853,0.5,99.0,97.1,100.0,NASA_SMAP_Simulated
1996-07-27,0.5,0.5,0.4976,100.0,100.0,99.5,NASA_SMAP_Simulated
1996-07-28,0.5,0.4977,0.5,100.0,99.5,100.0,NASA_SMAP_Simulated
1996-07-29,0.4977,0.4953,0.4977,99.5,99.1,99.5,NASA_SMAP_Simulated
1996-07-30,0.4954,0.4931,0.4954,99.1,98.6,99.1,NASA_SMAP_Simulated
1996-07-31,0.4931,0.4908,0.4931,98.6,98.2,98.6,NASA_SMAP_Simulated
1996-08-01,0.5,0.4885,0.4909,100.0,97.7,98.2,NASA_SMAP_Simulated
1996-08-02,0.4978,0.4863,0.4886,99.6,97.3,97.7,NASA_SMAP_Simulated
1996-08-03,0.5,0.4841,0.5,100.0,96.8,100.0,NASA_SMAP_Simulated
1996-08-04,0.4978,0.5,0.4978,99.6,100.0,99.6,NASA_SMAP_Simulated
1996-08-05,0.4957,0.4978,0.4957,99.1,99.6,99.1,NASA_SMAP_Simulated
1996-08-06,0.4935,0.4957,0.4935,98.7,99.1,98.7,NASA_SMAP_Simulated
1996-08-07,0.4914,0.5,0.4914,98.3,100.0,98.3,NASA_SMAP_Simulated
1996-08-08,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
1996-08-09,0.4979,0.4979,0.4979,99.6,99.6,99.6,NASA_SMAP_Simulated
1996-08-10,0.4959,0.4959,0.4959,99.2,99.2,99.2,NASA_SMAP_Simulated
1996-08-11,0.4978,0.4938,0.4938,99.6,98.8,98.8,NASA_SMAP_Simulated
1996-08-12,0.5,0.4918,0.5,100.0,98.4,100.0,NASA_SMAP_Simulated
1996-08-13,0.498,0.4898,0.5,99.6,98.0,100.0,NASA_SMAP_Simulated
1996-08-14,0.496,0.5,0.498,99.2,100.0,99.6,NASA_SMAP_Simulated
1996-08-15,0.4941,0.498,0.4961,98.8,99.6,99.2,NASA_SMAP_Simulated
1996-08-16,0.4921,0.4961,0.4941,98.4,99.2,98.8,NASA_SMAP_Simulated
